Lake,Year,doy,Date,Temp_Sonde,pH,DOsat,DOconc,BGA_HYLB,Chl_Manual,Zmix_daily,Temp_zMix_daily,Zmix_hfAve,Temp_zMix_hfAve,PAR_mean,AirTemp_mean,WindSpd_mean,WindGust_mean,WindDir_mean,P_mg_m2_day,N_mg_m2_day,tn_ug,tp_ug,DOC,Color
R,2008,188,7/6/2008,23.25276054,7.134079235,105.7452172,8.473954488,NA,6.23919,2,23.25276054,NA,NA,475.7052083,21.17975347,1.688333333,3.996145833,212.9569444,0,0,364.4442857,7.052857143,5.577142857,0.054285714
R,2008,189,7/7/2008,23.60685525,7.054036003,104.8149008,8.343190717,NA,7.59093,2,23.60685525,NA,NA,460.6878472,19.7454375,0.903958333,1.959548611,136.778125,0,0,359.84,7.54,5.57,0.054
R,2008,190,7/8/2008,24.47918533,7.087916385,106.0881641,8.307189255,NA,8.33741,2,24.47918533,NA,NA,630.2451389,20.03020833,1.490347222,3.511076389,259.15,0,0,353.7757143,7.041428571,5.561428571,0.054
R,2008,191,7/9/2008,23.7667741,7.049366208,104.6368034,8.303886193,NA,7.47996,2,23.7667741,NA,NA,674.6114583,16.84541319,1.701701389,4.016180556,259.3798611,0,0,347.7114286,6.542857143,5.552857143,0.054
R,2008,192,7/10/2008,23.25416883,7.023590606,103.5901482,8.301034531,NA,6.3098,2,23.25416883,NA,NA,257.4065972,17.54420139,0.686979167,1.518402778,175.8378472,0,0,341.6471429,6.044285714,5.544285714,0.054
R,2008,193,7/11/2008,23.52781399,6.97375,104.0498818,8.294694926,NA,8.25166,2.5,23.52781399,NA,NA,566.6947917,21.27677083,1.886076389,4.479444444,195.6496528,0,0,335.5828571,5.545714286,5.535714286,0.054
R,2008,194,7/12/2008,23.70912348,6.968229167,103.3573759,8.211284668,NA,6.62756,2.5,23.70912348,NA,NA,671.5472222,18.99443056,2.103645833,5.318715278,269.4791667,0,0,329.5185714,5.047142857,5.527142857,0.054
R,2008,195,7/13/2008,22.04803645,6.925902778,101.3292232,8.309888501,NA,6.64773,2.5,22.04803645,NA,NA,161.8336806,14.26642708,1.937986111,4.790555556,278.0246528,0,0,323.4542857,4.548571429,5.518571429,0.054
R,2008,196,7/14/2008,21.84978375,6.935451389,103.1406311,8.491000027,NA,7.07646,2.5,21.84978375,NA,NA,691.5993056,17.48223958,1.126076389,2.596111111,239.9142361,0,0,317.39,4.05,5.51,0.054
R,2008,197,7/15/2008,22.79521721,6.998854167,106.011161,8.569734728,NA,6.28458,2.5,22.79521721,NA,NA,632.371875,20.34864931,1.183020833,2.7575,200.4645833,0,0,334.5971429,3.968571429,5.55,0.054
R,2008,198,7/16/2008,23.37472907,7.077899306,107.7801726,8.617039528,NA,5.19512,2.5,23.37472907,NA,NA,468.5263889,20.97788542,0.712881944,1.638333333,196.3833333,0,0,351.8042857,3.887142857,5.59,0.054
R,2008,199,7/17/2008,23.6915787,7.120086105,106.9202116,8.497151851,NA,5.07407,2.5,23.6915787,NA,NA,301.2260417,20.4494375,0.720833333,1.758993056,191.7545139,0,0,369.0114286,3.805714286,5.63,0.054
R,2008,200,7/18/2008,24.05308867,7.293753737,108.216472,8.5417798,NA,6.21397,2,24.05308867,NA,NA,564.0732639,20.17753819,0.892326389,2.122881944,218.5309028,0,0,386.2185714,3.724285714,5.67,0.054
R,2008,201,7/19/2008,24.09712305,7.375768249,109.2099566,8.613068361,NA,6.17866,2,24.09712305,NA,NA,448.3788194,18.158875,0.831423611,1.784930556,73.73125,0,0,403.4257143,3.642857143,5.71,0.054
R,2008,202,7/20/2008,23.75009085,7.413199427,108.7461654,8.63271954,NA,7.80781,2,23.75009085,NA,NA,348.4482639,18.13020486,0.873159722,1.84,105.0065972,0,0,420.6328571,3.561428571,5.75,0.054
R,2008,203,7/21/2008,23.88947978,7.481359772,109.6404827,8.680865398,NA,6.73852,2,23.88947978,NA,NA,570.7659722,17.13710417,1.295277778,2.682638889,89.90243056,0,0,437.84,3.48,5.79,0.054
R,2008,204,7/22/2008,23.94913847,7.489554839,109.4097001,8.652866344,NA,6.09292,2,23.94913847,NA,NA,560.41875,17.04156944,1.179756944,2.405520833,88.19340278,0,0,425.1428571,3.765714286,6.072857143,0.054857143
R,2008,205,7/23/2008,23.91755677,7.574138794,109.5540954,8.669439557,NA,6.91001,2,23.91755677,NA,NA,642.7711806,17.25216667,0.805555556,1.588715278,104.6614583,0,0,412.4457143,4.051428571,6.355714286,0.055714286
R,2008,206,7/24/2008,23.8328642,7.537486297,109.071338,8.645022619,NA,6.36024,2,23.8328642,NA,NA,358.3006944,18.88770486,0.722986111,1.695625,210.2368056,0,0,399.7485714,4.337142857,6.638571429,0.056571429
R,2008,207,7/25/2008,23.62078813,7.40125,107.9623444,8.591460634,NA,6.69313,2.5,23.62078813,NA,NA,271.66875,19.71871875,0.935555556,2.372951389,242.090625,0,0,387.0514286,4.622857143,6.921428571,0.057428571
R,2008,208,7/26/2008,23.38510773,7.376493056,107.6948013,8.608518397,NA,7.95912,2.5,23.38510773,NA,NA,570.184375,19.25295833,1.520694444,3.760555556,291.7190972,0,0,374.3542857,4.908571429,7.204285714,0.058285714
R,2008,209,7/27/2008,23.60375614,7.439236111,108.6258075,8.647043041,NA,6.79905,2.5,23.60375614,NA,NA,605.575,19.99519097,1.305659722,3.070729167,213.7079861,0,0,361.6571429,5.194285714,7.487142857,0.059142857
R,2008,210,7/28/2008,23.72967092,7.638177083,109.9766788,8.733769176,NA,7.17229,2.5,23.72967092,NA,NA,601.4517361,19.15565278,0.653368056,1.44125,147.4763889,0,0,348.96,5.48,7.77,0.06
R,2008,211,7/29/2008,23.93345794,7.477569444,109.2069734,8.639383283,NA,7.64136,2.5,23.93345794,NA,NA,376.6340278,20.56839236,1.137118056,2.807916667,237.5715278,0,0,345.1242857,5.33,7.462857143,0.058571429
R,2008,212,7/30/2008,24.0087246,7.497465278,109.2230681,8.628426993,NA,8.53878,2.5,24.0087246,NA,NA,480.7920139,19.54946181,1.226076389,2.973784722,256.3225694,0,0,341.2885714,5.18,7.155714286,0.057142857
R,2008,213,7/31/2008,24.01589812,7.694748906,110.5667326,8.733395775,NA,6.78392,2.5,24.01589812,NA,NA,474.79375,19.46267361,0.695104167,1.57,150.9520833,0,0,337.4528571,5.03,6.848571429,0.055714286
R,2008,214,8/1/2008,24.33680574,7.577421467,110.5500809,8.67965979,NA,6.82931,2.5,24.33680574,NA,NA,595.4621528,18.8178125,1.125520833,2.610069444,184.0260417,0,0,333.6171429,4.88,6.541428571,0.054285714
R,2008,215,8/2/2008,24.34316652,7.640913329,111.0312549,8.716400409,NA,6.85957,2.5,24.34316652,NA,NA,593.3527778,18.57814583,0.731458333,1.585486111,91.96770833,0,0,329.7814286,4.73,6.234285714,0.052857143
R,2008,216,8/3/2008,24.43388876,7.580967693,110.563997,8.66500006,NA,7.79888,2.5,24.43388876,NA,NA,426.0263889,19.36107986,0.939756944,2.235555556,182.1864583,0,0,325.9457143,4.58,5.927142857,0.051428571
R,2008,217,8/4/2008,24.24933802,7.571195635,109.7284635,8.629279355,NA,7.93886,2.5,24.24933802,NA,NA,369.6895833,20.269,0.693958333,1.604930556,179.0677083,0,0,322.11,4.43,5.62,0.05
R,2008,218,8/5/2008,24.74677583,7.580937533,110.326901,8.596096812,NA,8.23882,2.5,24.74677583,NA,NA,592.6930556,19.78325,0.980902778,2.358263889,231.4982639,0,0,321.7228571,4.477142857,5.668571429,0.049428571
R,2008,219,8/6/2008,24.53108589,7.646582184,110.2550446,8.625110206,NA,8.13883,2.5,24.53108589,NA,NA,519.48125,18.15366319,0.985659722,2.271388889,226.6583333,0,0,321.3357143,4.524285714,5.717142857,0.048857143
R,2008,220,8/7/2008,24.14392673,7.659445746,109.3642044,8.61765617,NA,8.15883,2.5,24.14392673,NA,NA,569.2989583,16.26045486,1.306944444,2.946736111,121.1482639,0,0,320.9485714,4.571428571,5.765714286,0.048285714
R,2008,221,8/8/2008,24.02672672,7.732175478,109.4393819,8.642589072,NA,7.15897,3,24.02672672,NA,NA,526.7034722,17.79944097,0.859756944,2.054131944,265.0163194,0,0,320.5614286,4.618571429,5.814285714,0.047714286
R,2008,222,8/9/2008,23.65858059,7.754058865,109.1056853,8.67624413,NA,7.21897,3,23.65858059,NA,NA,546.9118056,15.58500694,1.469722222,3.157534722,121.5743056,0,0,320.1742857,4.665714286,5.862857143,0.047142857
R,2008,223,8/10/2008,23.17964716,7.698025588,109.8838923,8.817864668,NA,7.15897,3,23.17964716,NA,NA,561.0871528,13.41634722,1.193298611,2.432222222,50.04791667,0,0,319.7871429,4.712857143,5.911428571,0.046571429
R,2008,224,8/11/2008,23.09203087,7.759874256,110.5403561,8.885357522,NA,10.17854,3,23.09203087,NA,NA,579.9934028,16.249125,0.581458333,1.320243056,146.4621528,0,0,319.4,4.76,5.96,0.046
R,2008,225,8/12/2008,22.8995329,7.755229868,109.9733525,8.872313045,NA,6.73903,3,22.8995329,NA,NA,279.3770833,17.3455625,0.571006944,1.399548611,203.9100694,0,0,308.3585714,4.744285714,5.944285714,0.046
R,2008,226,8/13/2008,22.70682679,7.788016036,109.8034159,8.891331476,NA,7.85887,3,22.70682679,NA,NA,317.3979167,17.63479861,0.474166667,1.119201389,128.7006944,0,0,297.3171429,4.728571429,5.928571429,0.046
R,2008,227,8/14/2008,22.70950798,7.751308656,109.774889,8.888564809,NA,6.09796,3,22.70950798,NA,NA,528.8215278,16.97000694,1.084930556,2.388194444,81.23194444,0,0,286.2757143,4.712857143,5.912857143,0.046
R,2008,228,8/15/2008,22.69466929,7.823563771,110.0823467,8.915995091,NA,6.21397,3,22.69466929,NA,NA,574.4291667,15.9556875,0.649166667,1.364791667,126.1493056,0,0,275.2342857,4.697142857,5.897142857,0.046
R,2008,229,8/16/2008,22.64362823,7.832070258,110.0183423,8.919536093,NA,6.20388,3,22.64362823,NA,NA,343.7,18.5238125,0.810451389,1.997986111,258.1791667,0,0,264.1928571,4.681428571,5.881428571,0.046
R,2008,230,8/17/2008,23.14727758,7.771549025,110.5368217,8.875727934,NA,6.794,3,23.14727758,NA,NA,516.9118056,22.0985,0.962534722,2.464236111,256.4916667,0,0,253.1514286,4.665714286,5.865714286,0.046
R,2008,231,8/18/2008,23.08749137,7.767451365,109.7507495,8.82265126,NA,5.60871,3,23.08749137,NA,NA,352.9361111,18.54682292,1.661840278,3.713854167,159.7559028,0,0,242.11,4.65,5.85,0.046
R,2008,232,8/19/2008,22.58901563,7.700193987,109.4247003,8.880709389,NA,6.67295,3,22.58901563,NA,NA,573.2052083,16.48629514,1.124201389,2.644861111,175.3361111,0,0,242.11,4.65,5.85,0.046
R,2008,233,8/20/2008,22.85614344,7.650679677,109.5932821,8.8489866,NA,5.83064,3,22.85614344,NA,NA,497.1809028,20.13229167,1.229479167,2.79125,196.0864583,0,0,242.11,4.65,5.85,0.046
R,2008,234,8/21/2008,23.03938858,7.549494904,109.0732394,8.776231977,NA,6.38546,3,23.03938858,NA,NA,319.8111111,20.74210764,1.418680556,3.429826389,198.2357639,0,0,242.11,4.65,5.85,0.046
R,2008,235,8/22/2008,22.86057603,7.403888889,107.8593779,8.708246346,NA,6.09796,3,22.86057603,NA,NA,362.5715278,21.82502778,2.299270833,5.548958333,210.8013889,0,0,242.11,4.65,5.85,0.046
R,2008,236,8/23/2008,23.18405112,7.317395833,107.2668986,8.607137058,NA,8.73875,3,23.18405112,NA,NA,529.4899306,17.70148611,1.304166667,3.138923611,249.7986111,0,0,242.11,4.65,5.85,0.046
R,2008,237,8/24/2008,22.53691208,7.357986111,106.8084989,8.677061135,NA,6.20388,3,22.53691208,NA,NA,408.3788194,12.61928819,1.129895833,2.451666667,173.1809028,0,0,242.11,4.65,5.85,0.046
R,2008,238,8/25/2008,22.20364818,7.326979167,107.8542415,8.818433985,NA,7.98939,3,22.20364818,NA,NA,554.1947917,13.44942361,0.659340278,1.320173611,139.1229167,0,0,242.11,4.65,5.85,0.046
R,2008,239,8/26/2008,22.10690421,7.314166667,107.7659168,8.827696733,NA,6.16857,3,22.10690421,NA,NA,549.4118056,16.68775694,1.058368056,2.532743056,164.0958333,0,0,242.11,4.65,5.85,0.046
R,2008,240,8/27/2008,21.45198857,7.238062016,106.1554434,8.807128234,NA,6.16353,3,21.45198857,NA,NA,468.2225694,17.65953472,1.259270833,2.993194444,205.3461806,0,0,242.11,4.65,5.85,0.046
R,2009,134,5/14/2009,13.49544779,7.12968651,103.8551162,10.16822279,NA,NA,NA,NA,NA,NA,325.6736842,8.399178947,1.392842105,3.181368421,147.2978947,0,0,NA,NA,NA,NA
R,2009,135,5/15/2009,13.47257038,7.104051951,103.4155609,10.1303365,NA,NA,NA,NA,NA,NA,539.1166667,11.19178125,2.062638889,4.860833333,166.8114583,0,0,NA,NA,NA,NA
R,2009,136,5/16/2009,12.98538636,7.048858497,101.0785933,10.00968533,NA,NA,NA,NA,NA,NA,298.075,3.784902778,2.602395833,6.2915625,305.375,0,0,NA,NA,NA,NA
R,2009,137,5/17/2009,12.58351137,7.088352546,101.8230877,10.17498483,NA,NA,NA,NA,NA,NA,620.10625,7.557559028,1.155590278,2.741805556,268.3215278,0,0,NA,NA,NA,NA
R,2009,138,5/18/2009,13.13229789,7.060311875,102.1378814,10.08137068,NA,3.93578,NA,NA,NA,NA,587.2763889,13.21724306,1.958020833,4.846145833,192.6288194,0,0,313.06,5.94,5.92,0.054
R,2009,139,5/19/2009,14.03956468,7.031472594,102.6314109,9.928208933,NA,3.11203,NA,NA,NA,NA,546.434375,10.34560764,2.047083333,4.349479167,84.49618056,0,0,316.63,6.06,5.88,0.053714286
R,2009,140,5/20/2009,15.21154624,6.998709701,102.5052968,9.665912415,NA,3.06454,NA,NA,NA,NA,629.0038194,22.35612847,3.002222222,7.143784722,153.7513889,0,0,320.2,6.18,5.84,0.053428571
R,2009,141,5/21/2009,16.51699996,6.976382701,102.4065203,9.391215274,NA,3.11707,NA,NA,NA,NA,371.4112676,15.49564789,1.563204225,3.831971831,229.1514085,0,0,323.77,6.3,5.8,0.053142857
R,2009,142,5/22/2009,16.71545144,6.939775989,103.3592524,9.439015348,NA,2.85686,0.5,17.481,0.75,17.2685,686.1913194,13.30399306,1.204305556,2.885069444,142.071875,0,0,327.34,6.42,5.76,0.052857143
R,2009,143,5/23/2009,18.10216842,6.919949533,104.0884375,9.235234658,NA,2.54712,1,17.36430556,1.003472222,17.49587384,659.2642361,13.04970833,1.285381944,2.846284722,194.4888889,0,0,330.91,6.54,5.72,0.052571429
R,2009,144,5/24/2009,18.23168384,6.914775815,103.8831345,9.192516263,NA,2.13252,1,17.66315972,1.052083333,17.71951968,680.2711806,11.59946528,1.043263889,2.286493056,89.35243056,0,0,334.48,6.66,5.68,0.052285714
R,2009,145,5/25/2009,18.29030657,6.866268763,102.7198502,9.078649538,NA,2.55217,1.5,17.59819444,1.243055556,17.83715856,672.9881944,14.05693056,1.673159722,4.0190625,150.4086806,0,0,338.05,6.78,5.64,0.052
R,2009,146,5/26/2009,17.31973683,6.838560296,100.1427137,9.030271199,NA,3.24689,1.5,17.09810185,1.493055556,17.10314236,128.3440972,10.55929861,1.231145833,2.900034722,155.2225694,0,0,341.62,6.9,5.6,0.051714286
R,2009,147,5/27/2009,16.14709668,6.802865707,98.12005166,9.068896841,NA,3.89886,2,15.78127604,1.862847222,15.90485532,117.2069444,8.149027778,1.829097222,3.866354167,42.73784722,0,0,345.19,7.02,5.56,0.051428571
R,2009,148,5/28/2009,16.48145145,6.768991029,99.24085535,9.107743015,NA,3.52562,2.5,15.28886806,1.670138889,15.90902431,674.2121528,13.50682292,1.197465278,2.702743056,214.7586806,0,0,351.694,6.642,5.52,0.051142857
R,2009,149,5/29/2009,17.63460826,6.730392271,100.7286546,9.023857645,NA,3.21795,2.5,16.14709028,1.671875,16.9190975,656.2086806,12.71103819,1.470625,3.421215278,244.3638889,0,0,358.198,6.264,5.48,0.050857143
R,2009,150,5/30/2009,17.56830569,6.73417358,100.0399141,8.974490262,NA,2.81949,2,16.98263889,1.901041667,17.05168866,671.7642361,10.39950347,1.88375,4.563402778,286.2805556,0,0,364.702,5.886,5.44,0.050571429
R,2009,151,5/31/2009,16.44505461,6.72969098,97.33567741,8.939770872,NA,2.86992,2,16.28621528,2.092013889,16.25522396,182.7972222,6.841954861,0.965833333,2.206041667,179.2548611,0,0,371.206,5.508,5.4,0.050285714
R,2009,152,6/1/2009,15.30479353,6.706319497,95.33543663,8.971759923,NA,3.42474,2.5,15.11411806,2.5,15.11411806,261.5732639,6.795465278,1.385069444,2.920034722,151.5572917,0,0,377.71,5.13,5.36,0.05
R,2009,153,6/2/2009,15.30520675,6.757392454,97.28748414,9.155380314,NA,3.85347,2.5,14.81392361,2.255208333,14.94781944,506.7642361,9.530354167,1.386215278,3.133784722,215.1628472,0,0,369.6214286,4.551428571,5.37,0.051714286
R,2009,154,6/3/2009,15.83652217,6.796972341,98.85317444,9.197299071,NA,3.53571,2.5,15.16821528,1.729166667,15.89078472,695.9222222,9.555878472,0.881770833,1.986979167,172.8083333,0,0,361.5328571,3.972857143,5.38,0.053428571
R,2009,155,6/4/2009,16.81835557,6.804884338,100.7267078,9.178721875,NA,2.62782,2.5,15.77648611,1.914930556,16.32477083,662.7885417,14.80121875,1.193680556,3.086423611,218.8423611,0,0,353.4442857,3.394285714,5.39,0.055142857
R,2009,156,6/5/2009,17.42760736,6.837916667,101.6205243,9.142974624,NA,2.58747,2.5,16.30022222,2.1875,16.55605903,590.965625,13.16988889,1.621180556,3.823680556,216.5572917,0,0,345.3557143,2.815714286,5.4,0.056857143
R,2009,157,6/6/2009,17.06309923,6.855868056,100.7933182,9.137778006,NA,2.8094,2.5,16.31486111,2.317708333,16.42791146,438.7868056,8.386888889,0.890451389,1.921354167,117.5673611,0,0,337.2671429,2.237142857,5.41,0.058571429
R,2009,158,6/7/2009,16.30863783,6.814201389,98.78005062,9.098660342,NA,2.94558,2.5,15.97684722,2.475694444,15.98842361,251.825,8.113336806,1.590902778,3.586076389,66.41423611,0,0,329.1785714,1.658571429,5.42,0.060285714
R,2009,159,6/8/2009,15.43386445,6.793854167,96.66656759,9.071792068,NA,3.54075,2.5,15.27870139,2.5,15.27870139,80.34930556,7.994107639,1.230069444,2.922916667,87.87326389,0,0,321.09,1.08,5.43,0.062
R,2009,160,6/9/2009,15.13513952,6.795451389,96.95329841,9.157474386,NA,3.33395,3,14.60953704,2.861111111,14.6638831,291.2954861,9.090204861,0.856840278,1.9421875,244.4336806,0,0,326.5385714,1.947142857,5.911428571,0.058857143
R,2009,161,6/10/2009,15.21202603,6.813784722,98.13666604,9.253869083,NA,2.81949,3,14.68186343,2.845486111,14.75224421,205.9916667,11.57768056,0.528611111,1.369270833,197.5079861,0,0,331.9871429,2.814285714,6.392857143,0.055714286
R,2009,162,6/11/2009,15.42460789,6.80470638,98.22572707,9.219948184,NA,2.81949,3,14.74818287,2.163194444,15.29017361,449.0993056,11.9143125,0.759618056,1.689756944,162.8586806,0,0,337.4357143,3.681428571,6.874285714,0.052571429
R,2009,163,6/12/2009,16.2184144,6.83271087,100.4020391,9.265771639,NA,2.69339,2.5,15.47575694,1.890625,16.20270255,607.059375,13.73246181,0.751631944,1.700625,185.859375,0,0,342.8842857,4.548571429,7.355714286,0.049428571
R,2009,164,6/13/2009,17.36539067,6.854140303,101.9592295,9.185334468,NA,2.6026,2.5,16.04340972,1.722222222,16.65023958,358.7,14.47823264,0.701944444,1.766527778,201.4170139,0,0,348.3328571,5.415714286,7.837142857,0.046285714
R,2009,165,6/14/2009,17.72687014,6.887201684,102.9399193,9.20434667,NA,3.11203,2.5,16.51259028,1.527777778,17.54919792,596.6166667,16.38907292,0.903298611,2.041770833,173.9270833,0,0,353.7814286,6.282857143,8.318571429,0.043142857
R,2009,166,6/15/2009,18.84134893,6.878422777,104.0390921,9.092348872,NA,2.9708,0.5,19.17135417,1.305555556,18.7599456,688.7954861,17.64136111,0.8415625,2.000451389,133.0982639,0,0,359.23,7.15,8.8,0.04
R,2009,167,6/16/2009,20.25486832,6.882803588,105.1869393,8.93506887,NA,3.06159,1,19.78152778,0.743055556,20.13302083,500.4534722,18.90825694,0.935104167,2.361736111,151.6118056,0,0,353,7.528571429,8.375714286,0.041857143
R,2009,168,6/17/2009,21.07917402,6.926663569,106.244047,8.879057114,NA,3.12716,1,20.76928819,0.795138889,21.13907986,632.9274306,19.66759375,0.631319444,1.642673611,164.5506944,0,0,346.77,7.907142857,7.951428571,0.043714286
R,2009,169,6/18/2009,21.78960866,6.944958674,105.757573,8.716617124,NA,3.03133,1,21.36052083,0.958333333,21.41175347,348.6652778,19.10973611,1.030104167,2.593194444,164.1336806,0,0,340.54,8.285714286,7.527142857,0.045571429
R,2009,170,6/19/2009,22.0900079,6.951356465,105.0053652,8.604375529,NA,3.70215,1,21.82414931,0.864583333,22.00130208,440.3319444,20.91234722,1.035416667,2.5028125,179.6652778,0,0,334.31,8.664285714,7.102857143,0.047428571
R,2009,171,6/20/2009,23.31381066,6.984779083,105.804107,8.46884265,NA,3.83329,1,22.89100694,0.795138889,23.21482639,713.621875,20.82323264,1.190902778,2.840069444,270.6253472,0,0,328.08,9.042857143,6.678571429,0.049285714
R,2009,172,6/21/2009,23.88413614,6.971743336,105.918004,8.386979746,NA,3.69711,1,23.68397569,0.807291667,23.98142361,600.4881944,21.81334375,0.643194444,1.640381944,123.2697917,0,0,321.85,9.421428571,6.254285714,0.051142857
R,2009,173,6/22/2009,24.57806329,6.935686761,105.2583522,8.227008744,NA,4.05017,1,24.20958333,0.980902778,24.22932292,498.4743056,22.66013194,1.2384375,2.999513889,182.1833333,0,0,315.62,9.8,5.83,0.053
R,2009,174,6/23/2009,25.54682309,7.024907989,106.8235209,8.200763526,NA,4.2368,1,25.405,0.802083333,25.79901042,686.6600694,25.21666319,0.682638889,1.726944444,227.7194444,0,0,314.8585714,9.532857143,5.832857143,0.052857143
R,2009,175,6/24/2009,26.7839845,7.123469475,108.7698824,8.163640862,NA,4.21158,1,26.36105903,0.836805556,26.55873264,569.2295139,23.21153472,0.682222222,1.668680556,247.1541667,0,0,314.0971429,9.265714286,5.835714286,0.052714286
R,2009,176,6/25/2009,26.41238152,7.122944671,107.8687813,8.150824031,NA,4.41333,1,26.13885417,1,26.13885417,656.6427083,21.75182639,0.996875,2.420659722,259.7791667,0,0,313.3357143,8.998571429,5.838571429,0.052571429
R,2009,177,6/26/2009,26.22332946,7.122566463,108.6696847,8.239682916,NA,4.92275,1,25.86618056,1.045138889,25.92178241,725.2190972,19.63898264,0.972361111,2.126666667,132.15,0,0,312.5742857,8.731428571,5.841428571,0.052428571
R,2009,178,6/27/2009,24.70408236,7.100469532,107.1702332,8.356786406,NA,5.71967,1.5,24.40784722,1.456597222,24.44005208,165.7746528,18.54024653,1.463854167,3.576354167,191.8940972,0,0,311.8128571,8.464285714,5.844285714,0.052285714
R,2009,179,6/28/2009,22.75110311,7.105004539,105.5064568,8.536141676,NA,6.91901,2,22.3484375,1.809027778,22.49051505,255.73125,16.03504167,1.688159722,4.325138889,267.2215278,0,0,311.0514286,8.197142857,5.847142857,0.052142857
R,2009,180,6/29/2009,20.77088395,7.023358982,102.2870501,8.600387851,NA,8.55877,2,20.59583333,2.135416667,20.56209549,103.4569444,12.52685417,1.9096875,4.622743056,283.1194444,0,0,310.29,7.93,5.85,0.052
R,2009,181,6/30/2009,19.39850538,7.018692601,100.9224374,8.721057163,NA,8.55877,2.5,19.19291667,2.5,19.19291667,226.8944444,10.02130556,1.709722222,3.864131944,242.6454861,0,0,319.18,7.714285714,5.928571429,0.052857143
R,2009,182,7/1/2009,18.46611882,7.112012346,101.0316508,8.897342517,NA,8.31881,2.5,18.27607639,2.526041667,18.26683796,247.1027778,10.36790278,1.519375,3.441527778,153.4708333,0,0,328.07,7.498571429,6.007142857,0.053714286
R,2009,183,7/2/2009,18.25739502,7.203909488,102.1895823,9.03788412,NA,6.83902,3,17.80346644,2.744791667,17.9030787,223.3180556,13.34936458,1.023923611,2.389131944,261.6125,0,0,336.96,7.282857143,6.085714286,0.054571429
R,2009,184,7/3/2009,18.96778053,7.31180749,104.546826,9.113287884,NA,6.59905,3,18.11914931,1.824652778,19.08546296,617.3284722,16.59383681,0.946840278,2.278854167,218.8357639,0,0,345.85,7.067142857,6.164285714,0.055428571
R,2009,185,7/4/2009,20.17556201,7.251988144,105.9976152,9.018151085,NA,5.39687,2.5,19.07711806,1.737847222,19.95396296,673.4569444,16.71298264,0.742986111,1.605451389,135.0958333,0,0,354.74,6.851428571,6.242857143,0.056285714
R,2009,186,7/5/2009,21.00401898,7.131105334,105.3484968,8.817223282,NA,4.32254,2.5,19.63963194,1.723958333,20.30781713,673.9256944,16.24229861,1.2425,2.977083333,247.2784722,0,0,363.63,6.635714286,6.321428571,0.057142857
R,2009,187,7/6/2009,20.99891032,7.017073699,103.479131,8.661635115,NA,3.51049,2.5,19.978375,2.220486111,20.17399537,710.8354167,15.04294792,1.542083333,3.639930556,267.2958333,0,0,372.52,6.42,6.4,0.058
R,2009,188,7/7/2009,21.22763107,6.990785121,103.2873584,8.606862713,NA,2.73374,2.5,20.22204861,2.059027778,20.53353646,701.04375,13.39446528,1.2290625,2.580416667,117.9961806,0,0,375.5785714,6.007142857,6.375714286,0.056714286
R,2009,189,7/8/2009,21.28468304,6.927938888,102.4563226,8.528079992,NA,2.05283,2.5,20.49445833,1.767361111,21.12792188,650.7920139,15.47231597,0.785277778,1.812951389,135.0236111,0,0,378.6371429,5.594285714,6.351428571,0.055428571
R,2009,190,7/9/2009,21.74658227,6.817018242,102.2418623,8.433898186,NA,1.8309,2.5,20.92158333,2.307291667,21.05130382,663.5177083,19.37908681,1.689791667,4.014409722,179.7659722,0,0,381.6957143,5.181428571,6.327142857,0.054142857
R,2009,191,7/10/2009,22.52639037,6.774574655,102.0600683,8.292977635,NA,2.11335,2,21.90177083,1.732638889,22.15834375,554.4899306,21.19776736,1.394305556,3.574930556,231.1788194,0,0,384.7542857,4.768571429,6.302857143,0.052857143
R,2009,192,7/11/2009,22.68722895,6.746610222,101.560451,8.226947005,NA,2.37059,2,22.21114583,2.010416667,22.20490104,678.0836806,15.53295833,1.498194444,3.598958333,288.3357639,0,0,387.8128571,4.355714286,6.278571429,0.051571429
R,2009,193,7/12/2009,22.30420112,6.705277734,100.4942798,8.200741412,NA,2.16884,2.5,21.73530556,2.326388889,21.82995833,696.6166667,14.42164236,1.197604167,2.76125,264.4315972,0,0,390.8714286,3.942857143,6.254285714,0.050285714
R,2009,194,7/13/2009,22.37313595,6.687868881,100.409348,8.182934766,NA,1.60261,2.5,21.6911875,2.479166667,21.70473611,688.1704861,15.59962847,0.981180556,2.289375,237.3243056,0,0,393.93,3.53,6.23,0.049
R,2009,195,7/14/2009,21.79237556,6.638654461,98.97874823,8.157462937,NA,2.27476,2.5,21.49347917,2.5,21.49347917,250.3059028,16.02260764,1.114409722,2.736215278,176.3739583,0,0,386.7185714,3.508571429,6.184285714,0.05
R,2009,196,7/15/2009,21.55470446,6.613606713,98.59252292,8.163299576,NA,2.1184,2.5,21.09554861,2.501736111,21.09480556,443.4482639,17.99486111,1.678368056,4.143298611,242.3076389,0,0,379.5071429,3.487142857,6.138571429,0.051
R,2009,197,7/16/2009,20.76594734,6.63992239,96.58355702,8.121623935,NA,2.01752,3,20.39648084,2.796167247,20.49099071,229.3510417,12.53684028,1.544340278,3.794583333,278.0090278,0,0,372.2957143,3.465714286,6.092857143,0.052
R,2009,198,7/17/2009,19.82426765,6.662013889,95.20422331,8.156869795,NA,2.29493,3,19.58664352,3,19.58664352,294.6722222,11.90613194,1.441770833,3.341666667,212.6732639,0,0,365.0842857,3.444285714,6.047142857,0.053
