"sampledate","depth","wtemp","flag_wtemp"
2020-01-06,0.98,4.061,""
2020-01-06,1.23,4.209,""
2020-01-06,1.48,4.472,""
2020-01-06,1.73,4.555,""
2020-01-06,1.98,4.686,""
2020-01-06,2.23,4.891,""
2020-01-06,2.48,4.828,""
2020-01-06,2.73,4.89,""
2020-01-07,0.88,3.982,""
2020-01-07,0.98,4.072,""
2020-01-07,1.23,4.232,""
2020-01-07,1.48,4.468,""
2020-01-07,1.73,4.545,""
2020-01-07,1.98,4.68,""
2020-01-07,2.23,4.882,""
2020-01-07,2.48,4.818,""
2020-01-07,2.73,4.885,""
2020-01-08,0.88,3.969,""
2020-01-08,0.98,4.142,""
2020-01-08,1.23,4.24,""
2020-01-08,1.48,4.459,""
2020-01-08,1.73,4.545,""
2020-01-08,1.98,4.671,""
2020-01-08,2.23,4.874,""
2020-01-08,2.48,4.808,""
2020-01-08,2.73,4.872,""
2020-01-09,0.88,3.95,""
2020-01-09,0.98,4.127,""
2020-01-09,1.23,4.219,""
2020-01-09,1.48,4.447,""
2020-01-09,1.73,4.537,""
2020-01-09,1.98,4.659,""
2020-01-09,2.23,4.859,""
2020-01-09,2.48,4.797,""
2020-01-09,2.73,4.865,""
2020-01-10,0.88,3.934,""
2020-01-10,0.98,4.132,""
2020-01-10,1.23,4.208,""
2020-01-10,1.48,4.509,""
2020-01-10,1.73,4.595,""
2020-01-10,1.98,4.695,""
2020-01-10,2.23,4.876,""
2020-01-10,2.48,4.813,""
2020-01-10,2.73,4.873,""
2020-01-11,0.88,3.917,""
2020-01-11,0.98,4.123,""
2020-01-11,1.23,4.206,""
2020-01-11,1.48,4.536,""
2020-01-11,1.73,4.622,""
2020-01-11,1.98,4.727,""
2020-01-11,2.23,4.904,""
2020-01-11,2.48,4.838,""
2020-01-11,2.73,4.89,""
2020-01-12,0.88,3.92,""
2020-01-12,0.98,4.134,""
2020-01-12,1.23,4.204,""
2020-01-12,1.48,4.487,""
2020-01-12,1.73,4.598,""
2020-01-12,1.98,4.716,""
2020-01-12,2.23,4.896,""
2020-01-12,2.48,4.832,""
2020-01-12,2.73,4.887,""
2020-01-13,0.88,3.923,""
2020-01-13,0.98,4.133,""
2020-01-13,1.23,4.206,""
2020-01-13,1.48,4.463,""
2020-01-13,1.73,4.606,""
2020-01-13,1.98,4.706,""
2020-01-13,2.23,4.886,""
2020-01-13,2.48,4.83,""
2020-01-13,2.73,4.88,""
2020-01-14,0.88,3.92,""
2020-01-14,0.98,4.115,""
2020-01-14,1.23,4.195,""
2020-01-14,1.48,4.464,""
2020-01-14,1.73,4.612,""
2020-01-14,1.98,4.707,""
2020-01-14,2.23,4.88,""
2020-01-14,2.48,4.83,""
2020-01-14,2.73,4.88,""
2020-01-15,0.88,3.905,""
2020-01-15,0.98,4.104,""
2020-01-15,1.23,4.175,""
2020-01-15,1.48,4.447,""
2020-01-15,1.73,4.601,""
2020-01-15,1.98,4.709,""
2020-01-15,2.23,4.88,""
2020-01-15,2.48,4.829,""
2020-01-15,2.73,4.88,""
2020-01-16,0.88,3.903,""
2020-01-16,0.98,4.076,""
2020-01-16,1.23,4.154,""
2020-01-16,1.48,4.464,""
2020-01-16,1.73,4.602,""
2020-01-16,1.98,4.699,""
2020-01-16,2.23,4.871,""
2020-01-16,2.48,4.814,""
2020-01-16,2.73,4.871,""
2020-01-17,0.88,3.876,""
2020-01-17,0.98,4.049,""
2020-01-17,1.23,4.139,""
2020-01-17,1.48,4.47,""
2020-01-17,1.73,4.597,""
2020-01-17,1.98,4.693,""
2020-01-17,2.23,4.864,""
2020-01-17,2.48,4.803,""
2020-01-17,2.73,4.862,""
2020-01-18,0.88,3.85,""
2020-01-18,0.98,4.022,""
2020-01-18,1.23,4.119,""
2020-01-18,1.48,4.479,""
2020-01-18,1.73,4.592,""
2020-01-18,1.98,4.683,""
2020-01-18,2.23,4.86,""
2020-01-18,2.48,4.8,""
2020-01-18,2.73,4.86,""
2020-01-19,0.88,3.856,""
2020-01-19,0.98,4.025,""
2020-01-19,1.23,4.135,""
2020-01-19,1.48,4.48,""
2020-01-19,1.73,4.596,""
2020-01-19,1.98,4.676,""
2020-01-19,2.23,4.852,""
2020-01-19,2.48,4.795,""
2020-01-19,2.73,4.858,""
2020-01-20,0.88,3.894,""
2020-01-20,0.98,4.033,""
2020-01-20,1.23,4.173,""
2020-01-20,1.48,4.491,""
2020-01-20,1.73,4.62,""
2020-01-20,1.98,4.67,""
2020-01-20,2.23,4.846,""
2020-01-20,2.48,4.791,""
2020-01-20,2.73,4.85,""
2020-01-21,0.88,3.933,""
2020-01-21,0.98,4.034,""
2020-01-21,1.23,4.216,""
2020-01-21,1.48,4.507,""
2020-01-21,1.73,4.642,""
2020-01-21,1.98,4.665,""
2020-01-21,2.23,4.848,""
2020-01-21,2.48,4.785,""
2020-01-21,2.73,4.843,""
2020-01-22,0.88,3.942,""
2020-01-22,0.98,4.043,""
2020-01-22,1.23,4.235,""
2020-01-22,1.48,4.532,""
2020-01-22,1.73,4.656,""
2020-01-22,1.98,4.661,""
2020-01-22,2.23,4.84,""
2020-01-22,2.48,4.78,""
2020-01-22,2.73,4.84,""
2020-01-23,0.88,3.95,""
2020-01-23,0.98,4.056,""
2020-01-23,1.23,4.251,""
2020-01-23,1.48,4.553,""
2020-01-23,1.73,4.666,""
2020-01-23,1.98,4.66,""
2020-01-23,2.23,4.832,""
2020-01-23,2.48,4.78,""
2020-01-23,2.73,4.837,""
2020-01-24,0.88,3.971,""
2020-01-24,0.98,4.086,""
2020-01-24,1.23,4.26,""
2020-01-24,1.48,4.581,""
2020-01-24,1.73,4.67,""
2020-01-24,1.98,4.656,""
2020-01-24,2.23,4.83,""
2020-01-24,2.48,4.773,""
2020-01-24,2.73,4.83,""
2020-01-25,0.88,3.974,""
2020-01-25,0.98,4.126,""
2020-01-25,1.23,4.259,""
2020-01-25,1.48,4.594,""
2020-01-25,1.73,4.68,""
2020-01-25,1.98,4.65,""
2020-01-25,2.23,4.826,""
2020-01-25,2.48,4.77,""
2020-01-25,2.73,4.827,""
2020-01-26,0.88,3.983,""
2020-01-26,0.98,4.163,""
2020-01-26,1.23,4.264,""
2020-01-26,1.48,4.618,""
2020-01-26,1.73,4.683,""
2020-01-26,1.98,4.657,""
2020-01-26,2.23,4.82,""
2020-01-26,2.48,4.77,""
2020-01-26,2.73,4.82,""
2020-01-27,0.88,3.986,""
2020-01-27,0.98,4.19,""
2020-01-27,1.23,4.274,""
2020-01-27,1.48,4.626,""
2020-01-27,1.73,4.685,""
2020-01-27,1.98,4.657,""
2020-01-27,2.23,4.822,""
2020-01-27,2.48,4.77,""
2020-01-27,2.73,4.82,""
2020-01-28,0.88,3.998,""
2020-01-28,0.98,4.225,""
2020-01-28,1.23,4.303,""
2020-01-28,1.48,4.645,""
2020-01-28,1.73,4.698,""
2020-01-28,1.98,4.671,""
2020-01-28,2.23,4.83,""
2020-01-28,2.48,4.77,""
2020-01-28,2.73,4.829,""
2020-01-29,0.88,4.008,""
2020-01-29,0.98,4.218,""
2020-01-29,1.23,4.295,""
2020-01-29,1.48,4.643,""
2020-01-29,1.73,4.697,""
2020-01-29,1.98,4.676,""
2020-01-29,2.23,4.83,""
2020-01-29,2.48,4.779,""
2020-01-29,2.73,4.826,""
2020-01-30,0.88,3.989,""
2020-01-30,0.98,4.187,""
2020-01-30,1.23,4.268,""
2020-01-30,1.48,4.621,""
2020-01-30,1.73,4.695,""
2020-01-30,1.98,4.673,""
2020-01-30,2.23,4.819,""
2020-01-30,2.48,4.769,""
2020-01-30,2.73,4.814,""
2020-01-31,0.88,3.97,""
2020-01-31,0.98,4.179,""
2020-01-31,1.23,4.254,""
2020-01-31,1.48,4.598,""
2020-01-31,1.73,4.67,""
2020-01-31,1.98,4.674,""
2020-01-31,2.23,4.806,""
2020-01-31,2.48,4.761,""
2020-01-31,2.73,4.81,""
2020-02-01,0.88,3.946,""
2020-02-01,0.98,4.173,""
2020-02-01,1.23,4.247,""
2020-02-01,1.48,4.585,""
2020-02-01,1.73,4.658,""
2020-02-01,1.98,4.673,""
2020-02-01,2.23,4.801,""
2020-02-01,2.48,4.753,""
2020-02-01,2.73,4.801,""
2020-02-02,0.88,3.948,""
2020-02-02,0.98,4.171,""
2020-02-02,1.23,4.245,""
2020-02-02,1.48,4.601,""
2020-02-02,1.73,4.663,""
2020-02-02,1.98,4.688,""
2020-02-02,2.23,4.807,""
2020-02-02,2.48,4.755,""
2020-02-02,2.73,4.795,""
2020-02-03,0.88,3.918,""
2020-02-03,0.98,4.153,""
2020-02-03,1.23,4.236,""
2020-02-03,1.48,4.643,""
2020-02-03,1.73,4.703,""
2020-02-03,1.98,4.725,""
2020-02-03,2.23,4.824,""
2020-02-03,2.48,4.768,""
2020-02-03,2.73,4.809,""
2020-02-04,0.88,3.918,""
2020-02-04,0.98,4.142,""
2020-02-04,1.23,4.226,""
2020-02-04,1.48,4.637,""
2020-02-04,1.73,4.72,""
2020-02-04,1.98,4.74,""
2020-02-04,2.23,4.839,""
2020-02-04,2.48,4.784,""
2020-02-04,2.73,4.825,""
2020-02-05,0.88,3.901,""
2020-02-05,0.98,4.12,""
2020-02-05,1.23,4.217,""
2020-02-05,1.48,4.635,""
2020-02-05,1.73,4.719,""
2020-02-05,1.98,4.736,""
2020-02-05,2.23,4.844,""
2020-02-05,2.48,4.798,""
2020-02-05,2.73,4.838,""
2020-02-06,0.88,3.898,""
2020-02-06,0.98,4.104,""
2020-02-06,1.23,4.205,""
2020-02-06,1.48,4.611,""
2020-02-06,1.73,4.707,""
2020-02-06,1.98,4.73,""
2020-02-06,2.23,4.837,""
2020-02-06,2.48,4.795,""
2020-02-06,2.73,4.845,""
2020-02-07,0.88,3.886,""
2020-02-07,0.98,4.088,""
2020-02-07,1.23,4.213,""
2020-02-07,1.48,4.597,""
2020-02-07,1.73,4.688,""
2020-02-07,1.98,4.71,""
2020-02-07,2.23,4.818,""
2020-02-07,2.48,4.782,""
2020-02-07,2.73,4.836,""
2020-02-08,0.88,3.864,""
2020-02-08,0.98,4.083,""
2020-02-08,1.23,4.233,""
2020-02-08,1.48,4.624,""
2020-02-08,1.73,4.697,""
2020-02-08,1.98,4.716,""
2020-02-08,2.23,4.82,""
2020-02-08,2.48,4.773,""
2020-02-08,2.73,4.819,""
2020-02-09,0.88,3.843,""
2020-02-09,0.98,4.085,""
2020-02-09,1.23,4.225,""
2020-02-09,1.48,4.634,""
2020-02-09,1.73,4.704,""
2020-02-09,1.98,4.721,""
2020-02-09,2.23,4.815,""
2020-02-09,2.48,4.767,""
2020-02-09,2.73,4.807,""
2020-02-10,0.88,3.815,""
2020-02-10,0.98,4.082,""
2020-02-10,1.23,4.231,""
2020-02-10,1.48,4.63,""
2020-02-10,1.73,4.693,""
2020-02-10,1.98,4.693,""
2020-02-10,2.23,4.793,""
2020-02-10,2.48,4.746,""
2020-02-10,2.73,4.79,""
2020-02-11,0.88,3.797,""
2020-02-11,0.98,4.075,""
2020-02-11,1.23,4.231,""
2020-02-11,1.48,4.59,""
2020-02-11,1.73,4.662,""
2020-02-11,1.98,4.665,""
2020-02-11,2.23,4.774,""
2020-02-11,2.48,4.728,""
2020-02-11,2.73,4.776,""
2020-02-12,0.88,3.771,""
2020-02-12,0.98,4.06,""
2020-02-12,1.23,4.237,""
2020-02-12,1.48,4.571,""
2020-02-12,1.73,4.644,""
2020-02-12,1.98,4.659,""
2020-02-12,2.23,4.768,""
2020-02-12,2.48,4.725,""
2020-02-12,2.73,4.772,""
2020-02-13,0.88,3.742,""
2020-02-13,0.98,4.048,""
2020-02-13,1.23,4.231,""
2020-02-13,1.48,4.605,""
2020-02-13,1.73,4.668,""
2020-02-13,1.98,4.693,""
2020-02-13,2.23,4.787,""
2020-02-13,2.48,4.743,""
2020-02-13,2.73,4.789,""
2020-02-14,0.88,3.733,""
2020-02-14,0.98,4.083,""
2020-02-14,1.23,4.283,""
2020-02-14,1.48,4.621,""
2020-02-14,1.73,4.683,""
2020-02-14,1.98,4.715,""
2020-02-14,2.23,4.806,""
2020-02-14,2.48,4.764,""
2020-02-14,2.73,4.811,""
2020-02-15,0.88,3.709,""
2020-02-15,0.98,4.083,""
2020-02-15,1.23,4.269,""
2020-02-15,1.48,4.61,""
2020-02-15,1.73,4.679,""
2020-02-15,1.98,4.706,""
2020-02-15,2.23,4.806,""
2020-02-15,2.48,4.767,""
2020-02-15,2.73,4.808,""
2020-02-16,0.88,3.685,""
2020-02-16,0.98,4.105,""
2020-02-16,1.23,4.251,""
2020-02-16,1.48,4.6,""
2020-02-16,1.73,4.665,""
2020-02-16,1.98,4.691,""
2020-02-16,2.23,4.787,""
2020-02-16,2.48,4.747,""
2020-02-16,2.73,4.788,""
2020-02-17,0.88,3.669,""
2020-02-17,0.98,4.071,""
2020-02-17,1.23,4.241,""
2020-02-17,1.48,4.58,""
2020-02-17,1.73,4.648,""
2020-02-17,1.98,4.673,""
2020-02-17,2.23,4.771,""
2020-02-17,2.48,4.73,""
2020-02-17,2.73,4.775,""
2020-02-18,0.88,3.653,""
2020-02-18,0.98,4.057,""
2020-02-18,1.23,4.24,""
2020-02-18,1.48,4.561,""
2020-02-18,1.73,4.633,""
2020-02-18,1.98,4.656,""
2020-02-18,2.23,4.756,""
2020-02-18,2.48,4.718,""
2020-02-18,2.73,4.762,""
2020-02-19,0.88,3.62,""
2020-02-19,0.98,4.018,""
2020-02-19,1.23,4.216,""
2020-02-19,1.48,4.591,""
2020-02-19,1.73,4.653,""
2020-02-19,1.98,4.681,""
2020-02-19,2.23,4.768,""
2020-02-19,2.48,4.725,""
2020-02-19,2.73,4.767,""
2020-02-20,0.88,3.601,""
2020-02-20,0.98,4.011,""
2020-02-20,1.23,4.221,""
2020-02-20,1.48,4.608,""
2020-02-20,1.73,4.678,""
2020-02-20,1.98,4.701,""
2020-02-20,2.23,4.78,""
2020-02-20,2.48,4.73,""
2020-02-20,2.73,4.776,""
2020-02-21,0.88,3.581,""
2020-02-21,0.98,4.014,""
2020-02-21,1.23,4.232,""
2020-02-21,1.48,4.597,""
2020-02-21,1.73,4.674,""
2020-02-21,1.98,4.701,""
2020-02-21,2.23,4.781,""
2020-02-21,2.48,4.733,""
2020-02-21,2.73,4.78,""
2020-02-22,0.88,3.551,""
2020-02-22,0.98,4.015,""
2020-02-22,1.23,4.218,""
2020-02-22,1.48,4.608,""
2020-02-22,1.73,4.68,""
2020-02-22,1.98,4.709,""
2020-02-22,2.23,4.794,""
2020-02-22,2.48,4.74,""
2020-02-22,2.73,4.78,""
2020-02-23,0.88,3.536,""
2020-02-23,0.98,4.022,""
2020-02-23,1.23,4.229,""
2020-02-23,1.48,4.593,""
2020-02-23,1.73,4.675,""
2020-02-23,1.98,4.694,""
2020-02-23,2.23,4.784,""
2020-02-23,2.48,4.733,""
2020-02-23,2.73,4.775,""
2020-02-24,0.88,3.506,""
2020-02-24,0.98,4.009,""
2020-02-24,1.23,4.197,""
2020-02-24,1.48,4.577,""
2020-02-24,1.73,4.663,""
2020-02-24,1.98,4.686,""
2020-02-24,2.23,4.772,""
2020-02-24,2.48,4.723,""
2020-02-24,2.73,4.766,""
2020-02-25,0.88,3.492,""
2020-02-25,0.98,4.008,""
2020-02-25,1.23,4.21,""
2020-02-25,1.48,4.563,""
2020-02-25,1.73,4.644,""
2020-02-25,1.98,4.665,""
2020-02-25,2.23,4.756,""
2020-02-25,2.48,4.715,""
2020-02-25,2.73,4.758,""
2020-02-26,0.88,3.481,""
2020-02-26,0.98,4.001,""
2020-02-26,1.23,4.204,""
2020-02-26,1.48,4.56,""
2020-02-26,1.73,4.636,""
2020-02-26,1.98,4.658,""
2020-02-26,2.23,4.747,""
2020-02-26,2.48,4.706,""
2020-02-26,2.73,4.75,""
2020-02-27,0.88,3.477,""
2020-02-27,0.98,3.996,""
2020-02-27,1.23,4.212,""
2020-02-27,1.48,4.56,""
2020-02-27,1.73,4.626,""
2020-02-27,1.98,4.653,""
2020-02-27,2.23,4.737,""
2020-02-27,2.48,4.698,""
2020-02-27,2.73,4.74,""
2020-02-28,0.88,3.467,""
2020-02-28,0.98,3.989,""
2020-02-28,1.23,4.219,""
2020-02-28,1.48,4.563,""
2020-02-28,1.73,4.626,""
2020-02-28,1.98,4.649,""
2020-02-28,2.23,4.736,""
2020-02-28,2.48,4.69,""
2020-02-28,2.73,4.738,""
2020-02-29,0.88,3.454,""
2020-02-29,0.98,3.974,""
2020-02-29,1.23,4.225,""
2020-02-29,1.48,4.567,""
2020-02-29,1.73,4.629,""
2020-02-29,1.98,4.65,""
2020-02-29,2.23,4.74,""
2020-02-29,2.48,4.69,""
2020-02-29,2.73,4.738,""
2020-03-01,0.88,3.43,""
2020-03-01,0.98,3.982,""
2020-03-01,1.23,4.239,""
2020-03-01,1.48,4.569,""
2020-03-01,1.73,4.63,""
2020-03-01,1.98,4.65,""
2020-03-01,2.23,4.74,""
2020-03-01,2.48,4.69,""
2020-03-01,2.73,4.739,""
2020-03-02,0.88,3.378,""
2020-03-02,0.98,3.948,""
2020-03-02,1.23,4.221,""
2020-03-02,1.48,4.552,""
2020-03-02,1.73,4.621,""
2020-03-02,1.98,4.644,""
2020-03-02,2.23,4.732,""
2020-03-02,2.48,4.686,""
2020-03-02,2.73,4.734,""
2020-03-03,0.88,3.331,""
2020-03-03,0.98,3.905,""
2020-03-03,1.23,4.197,""
2020-03-03,1.48,4.545,""
2020-03-03,1.73,4.613,""
2020-03-03,1.98,4.641,""
2020-03-03,2.23,4.72,""
2020-03-03,2.48,4.68,""
2020-03-03,2.73,4.721,""
2020-03-04,0.88,3.31,""
2020-03-04,0.98,3.867,""
2020-03-04,1.23,4.201,""
2020-03-04,1.48,4.556,""
2020-03-04,1.73,4.62,""
2020-03-04,1.98,4.65,""
2020-03-04,2.23,4.728,""
2020-03-04,2.48,4.68,""
2020-03-04,2.73,4.73,""
2020-03-05,0.88,3.305,""
2020-03-05,0.98,3.862,""
2020-03-05,1.23,4.191,""
2020-03-05,1.48,4.548,""
2020-03-05,1.73,4.62,""
2020-03-05,1.98,4.65,""
2020-03-05,2.23,4.73,""
2020-03-05,2.48,4.688,""
2020-03-05,2.73,4.73,""
2020-03-06,0.88,3.292,""
2020-03-06,0.98,3.869,""
2020-03-06,1.23,4.188,""
2020-03-06,1.48,4.546,""
2020-03-06,1.73,4.615,""
2020-03-06,1.98,4.641,""
2020-03-06,2.23,4.726,""
2020-03-06,2.48,4.681,""
2020-03-06,2.73,4.73,""
2020-03-07,0.88,3.291,""
2020-03-07,0.98,3.88,""
2020-03-07,1.23,4.207,""
2020-03-07,1.48,4.549,""
2020-03-07,1.73,4.614,""
2020-03-07,1.98,4.638,""
2020-03-07,2.23,4.722,""
2020-03-07,2.48,4.678,""
2020-03-07,2.73,4.726,""
2020-03-08,0.88,3.283,""
2020-03-08,0.98,3.877,""
2020-03-08,1.23,4.182,""
2020-03-08,1.48,4.513,""
2020-03-08,1.73,4.587,""
2020-03-08,1.98,4.609,""
2020-03-08,2.23,4.704,""
2020-03-08,2.48,4.663,""
2020-03-08,2.73,4.71,""
2020-03-09,0.88,3.26,""
2020-03-09,0.98,3.86,""
2020-03-09,1.23,4.174,""
2020-03-09,1.48,4.503,""
2020-03-09,1.73,4.577,""
2020-03-09,1.98,4.6,""
2020-03-09,2.23,4.691,""
2020-03-09,2.48,4.65,""
2020-03-09,2.73,4.698,""
2020-03-10,0.88,3.255,""
2020-03-10,0.98,3.88,""
2020-03-10,1.23,4.198,""
2020-03-10,1.48,4.516,""
2020-03-10,1.73,4.579,""
2020-03-10,1.98,4.606,""
2020-03-10,2.23,4.69,""
2020-03-10,2.48,4.648,""
2020-03-10,2.73,4.69,""
2020-03-11,0.88,3.25,""
2020-03-11,0.98,3.888,""
2020-03-11,1.23,4.205,""
2020-03-11,1.48,4.515,""
2020-03-11,1.73,4.58,""
2020-03-11,1.98,4.605,""
2020-03-11,2.23,4.69,""
2020-03-11,2.48,4.641,""
2020-03-11,2.73,4.69,""
2020-03-12,0.88,3.216,""
2020-03-12,0.98,3.857,""
2020-03-12,1.23,4.195,""
2020-03-12,1.48,4.492,""
2020-03-12,1.73,4.573,""
2020-03-12,1.98,4.602,""
2020-03-12,2.23,4.68,""
2020-03-12,2.48,4.64,""
2020-03-12,2.73,4.69,""
2020-03-13,0.88,3.181,""
2020-03-13,0.98,3.84,""
2020-03-13,1.23,4.188,""
2020-03-13,1.48,4.457,""
2020-03-13,1.73,4.56,""
2020-03-13,1.98,4.597,""
2020-03-13,2.23,4.676,""
2020-03-13,2.48,4.633,""
2020-03-13,2.73,4.68,""
2020-03-14,0.88,3.18,""
2020-03-14,0.98,3.837,""
2020-03-14,1.23,4.164,""
2020-03-14,1.48,4.456,""
2020-03-14,1.73,4.55,""
2020-03-14,1.98,4.591,""
2020-03-14,2.23,4.664,""
2020-03-14,2.48,4.625,""
2020-03-14,2.73,4.675,""
2020-03-15,0.88,3.186,""
2020-03-15,0.98,3.881,""
2020-03-15,1.23,4.157,""
2020-03-15,1.48,4.44,""
2020-03-15,1.73,4.54,""
2020-03-15,1.98,4.578,""
2020-03-15,2.23,4.653,""
2020-03-15,2.48,4.613,""
2020-03-15,2.73,4.664,""
2020-03-16,0.88,3.18,""
2020-03-16,0.98,3.878,""
2020-03-16,1.23,4.15,""
2020-03-16,1.48,4.427,""
2020-03-16,1.73,4.53,""
2020-03-16,1.98,4.57,""
2020-03-16,2.23,4.64,""
2020-03-16,2.48,4.602,""
2020-03-16,2.73,4.654,""
2020-03-17,0.88,3.177,""
2020-03-17,0.98,3.849,""
2020-03-17,1.23,4.13,""
2020-03-17,1.48,4.41,""
2020-03-17,1.73,4.528,""
2020-03-17,1.98,4.567,""
2020-03-17,2.23,4.634,""
2020-03-17,2.48,4.597,""
2020-03-17,2.73,4.647,""
2020-03-18,0.88,3.191,""
2020-03-18,0.98,3.85,""
2020-03-18,1.23,4.109,""
2020-03-18,1.48,4.391,""
2020-03-18,1.73,4.508,""
2020-03-18,1.98,4.549,""
2020-03-18,2.23,4.616,""
2020-03-18,2.48,4.58,""
2020-03-18,2.73,4.632,""
2020-03-19,0.88,3.169,""
2020-03-19,0.98,3.802,""
2020-03-19,1.23,4.091,""
2020-03-19,1.48,4.367,""
2020-03-19,1.73,4.491,""
2020-03-19,1.98,4.533,""
2020-03-19,2.23,4.603,""
2020-03-19,2.48,4.566,""
2020-03-19,2.73,4.619,""
2020-03-20,0.88,3.148,""
2020-03-20,0.98,3.786,""
2020-03-20,1.23,4.102,""
2020-03-20,1.48,4.352,""
2020-03-20,1.73,4.476,""
2020-03-20,1.98,4.526,""
2020-03-20,2.23,4.598,""
2020-03-20,2.48,4.56,""
2020-03-20,2.73,4.61,""
2020-03-21,0.88,3.139,""
2020-03-21,0.98,3.757,""
2020-03-21,1.23,4.063,""
2020-03-21,1.48,4.335,""
2020-03-21,1.73,4.465,""
2020-03-21,1.98,4.517,""
2020-03-21,2.23,4.587,""
2020-03-21,2.48,4.55,""
2020-03-21,2.73,4.601,""
2020-03-22,0.88,3.137,""
2020-03-22,0.98,3.747,""
2020-03-22,1.23,4.086,""
2020-03-22,1.48,4.351,""
2020-03-22,1.73,4.465,""
2020-03-22,1.98,4.514,""
2020-03-22,2.23,4.58,""
2020-03-22,2.48,4.542,""
2020-03-22,2.73,4.6,""
2020-03-23,0.88,3.13,""
2020-03-23,0.98,3.73,""
2020-03-23,1.23,4.05,""
2020-03-23,1.48,4.341,""
2020-03-23,1.73,4.46,""
2020-03-23,1.98,4.506,""
2020-03-23,2.23,4.574,""
2020-03-23,2.48,4.54,""
2020-03-23,2.73,4.592,""
2020-03-24,0.88,3.126,""
2020-03-24,0.98,3.7,""
2020-03-24,1.23,4.037,""
2020-03-24,1.48,4.338,""
2020-03-24,1.73,4.457,""
2020-03-24,1.98,4.51,""
2020-03-24,2.23,4.57,""
2020-03-24,2.48,4.54,""
2020-03-24,2.73,4.59,""
2020-03-25,0.88,3.104,""
2020-03-25,0.98,3.678,""
2020-03-25,1.23,4.037,""
2020-03-25,1.48,4.331,""
2020-03-25,1.73,4.448,""
2020-03-25,1.98,4.503,""
2020-03-25,2.23,4.57,""
2020-03-25,2.48,4.536,""
2020-03-25,2.73,4.59,""
2020-03-26,0.88,3.07,""
2020-03-26,0.98,3.645,""
2020-03-26,1.23,4.019,""
2020-03-26,1.48,4.325,""
2020-03-26,1.73,4.442,""
2020-03-26,1.98,4.517,""
2020-03-26,2.23,4.578,""
2020-03-26,2.48,4.543,""
2020-03-26,2.73,4.595,""
2020-03-27,0.88,3.024,""
2020-03-27,0.98,3.598,""
2020-03-27,1.23,3.989,""
2020-03-27,1.48,4.35,""
2020-03-27,1.73,4.453,""
2020-03-27,1.98,4.55,""
2020-03-27,2.23,4.595,""
2020-03-27,2.48,4.553,""
2020-03-27,2.73,4.605,""
2020-03-28,0.88,2.97,""
2020-03-28,0.98,3.535,""
2020-03-28,1.23,3.967,""
2020-03-28,1.48,4.402,""
2020-03-28,1.73,4.476,""
2020-03-28,1.98,4.572,""
2020-03-28,2.23,4.613,""
2020-03-28,2.48,4.564,""
2020-03-28,2.73,4.617,""
2020-03-29,0.88,2.877,""
2020-03-29,0.98,3.448,""
2020-03-29,1.23,3.901,""
2020-03-29,1.48,4.364,""
2020-03-29,1.73,4.452,""
2020-03-29,1.98,4.584,""
2020-03-29,2.23,4.625,""
2020-03-29,2.48,4.574,""
2020-03-29,2.73,4.632,""
2020-03-30,0.88,2.838,""
2020-03-30,0.98,3.406,""
2020-03-30,1.23,3.865,""
2020-03-30,1.48,4.348,""
2020-03-30,1.73,4.436,""
2020-03-30,1.98,4.592,""
2020-03-30,2.23,4.634,""
2020-03-30,2.48,4.584,""
2020-03-30,2.73,4.644,""
2020-03-31,0.88,2.79,""
2020-03-31,0.98,3.354,""
2020-03-31,1.23,3.81,""
2020-03-31,1.48,4.377,""
2020-03-31,1.73,4.434,""
2020-03-31,1.98,4.593,""
2020-03-31,2.23,4.642,""
2020-03-31,2.48,4.592,""
2020-03-31,2.73,4.65,""
2020-04-01,0.88,2.765,""
2020-04-01,0.98,3.321,""
2020-04-01,1.23,3.765,""
2020-04-01,1.48,4.352,""
2020-04-01,1.73,4.395,""
2020-04-01,1.98,4.574,""
2020-04-01,2.23,4.64,""
2020-04-01,2.48,4.589,""
2020-04-01,2.73,4.65,""
2020-04-02,0.88,2.678,""
2020-04-02,0.98,3.205,""
2020-04-02,1.23,3.657,""
2020-04-02,1.48,4.262,""
2020-04-02,1.73,4.332,""
2020-04-02,1.98,4.537,""
2020-04-02,2.23,4.628,""
2020-04-02,2.48,4.58,""
2020-04-02,2.73,4.64,""
2020-04-03,0.88,2.539,""
2020-04-03,0.98,2.99,""
2020-04-03,1.23,3.446,""
2020-04-03,1.48,4.029,""
2020-04-03,1.73,4.245,""
2020-04-03,1.98,4.435,""
2020-04-03,2.23,4.59,""
2020-04-03,2.48,4.574,""
2020-04-03,2.73,4.634,""
2020-04-04,0.88,2.521,""
2020-04-04,0.98,2.925,""
2020-04-04,1.23,3.368,""
2020-04-04,1.48,3.908,""
2020-04-04,1.73,4.203,""
2020-04-04,1.98,4.391,""
2020-04-04,2.23,4.561,""
2020-04-04,2.48,4.565,""
2020-04-04,2.73,4.621,""
2020-04-05,0.88,2.589,""
2020-04-05,0.98,2.942,""
2020-04-05,1.23,3.354,""
2020-04-05,1.48,3.924,""
2020-04-05,1.73,4.194,""
2020-04-05,1.98,4.417,""
2020-04-05,2.23,4.579,""
2020-04-05,2.48,4.57,""
2020-04-05,2.73,4.625,""
2020-04-06,0.88,2.696,""
2020-04-06,0.98,3.02,""
2020-04-06,1.23,3.418,""
2020-04-06,1.48,3.95,""
