"lake","year","datetime","wtr_0.5","wtr_1.0","wtr_1.5","wtr_2.0","wtr_2.5","wtr_3.0","wtr_3.5","wtr_4.0","wtr_5.0"
"Tuesday",2015,2015-07-19 18:00:00,25.6725,24.7875,23.4016666666667,19.8966666666667,14.9033333333333,11.2183333333333,8.40916666666667,6.66333333333333,NA
"Tuesday",2015,2015-07-19 19:00:00,25.4783333333333,24.7883333333333,23.4116666666667,19.6208333333333,15.195,11.0041666666667,8.49416666666667,6.615,NA
"Tuesday",2015,2015-07-19 20:00:00,25.28,24.8516666666667,23.33,19.8008333333333,14.8558333333333,11.3033333333333,8.45666666666667,6.7625,NA
"Tuesday",2015,2015-07-19 21:00:00,25.0716666666667,24.9491666666667,23.395,19.7175,15.1066666666667,11.0575,8.49416666666667,6.64166666666667,NA
"Tuesday",2015,2015-07-19 22:00:00,24.8525,24.8683333333333,23.3383333333333,19.8075,14.9508333333333,11.1791666666667,8.48833333333333,6.65333333333333,NA
"Tuesday",2015,2015-07-19 23:00:00,24.6908333333333,24.7,23.38,19.6866666666667,14.98,11.1366666666667,8.49416666666667,6.67583333333333,NA
"Tuesday",2015,2015-07-20,24.485,24.5075,23.3591666666667,19.7083333333333,15.065,11.1891666666667,8.46166666666667,6.68,NA
"Tuesday",2015,2015-07-20 01:00:00,24.325,24.3466666666667,23.2725,19.7591666666667,14.9916666666667,11.1958333333333,8.41333333333333,6.695,NA
"Tuesday",2015,2015-07-20 02:00:00,24.1391666666667,24.165,23.3333333333333,19.6025,15.0175,11.0941666666667,8.58833333333333,6.61416666666667,NA
"Tuesday",2015,2015-07-20 03:00:00,23.98,23.99,23.3291666666667,19.7391666666667,14.94,11.235,8.4,6.695,NA
"Tuesday",2015,2015-07-20 04:00:00,23.8516666666667,23.895,23.3241666666667,19.6975,15.0375,11.1183333333333,8.4925,6.66833333333333,NA
"Tuesday",2015,2015-07-20 05:00:00,23.74,23.745,23.3325,19.6791666666667,14.9558333333333,11.1791666666667,8.47166666666667,6.675,NA
"Tuesday",2015,2015-07-20 06:00:00,23.6216666666667,23.65,23.4908333333333,19.6308333333333,14.9716666666667,11.1966666666667,8.46333333333333,6.71333333333333,NA
"Tuesday",2015,2015-07-20 07:00:00,23.615,23.61,23.5075,19.6708333333333,15.02,11.1033333333333,8.48583333333333,6.64833333333333,NA
"Tuesday",2015,2015-07-20 08:00:00,23.6666666666667,23.63,23.4683333333333,19.7083333333333,14.925,11.2008333333333,8.40416666666667,6.64833333333333,NA
"Tuesday",2015,2015-07-20 09:00:00,23.765,23.715,23.4583333333333,19.6975,15.0233333333333,11.1783333333333,8.5175,6.69666666666667,NA
"Tuesday",2015,2015-07-20 10:00:00,23.9375,23.8783333333333,23.2708333333333,19.8008333333333,15.0866666666667,11.1733333333333,8.55166666666667,6.68083333333333,NA
"Tuesday",2015,2015-07-20 11:00:00,24.165,24.0958333333333,23.4108333333333,19.7175,15.08,11.27,8.43916666666667,6.6625,NA
"Tuesday",2015,2015-07-20 12:00:00,24.5508333333333,24.2558333333333,23.5591666666667,19.85,15.1016666666667,11.125,8.57583333333333,6.72833333333333,NA
"Tuesday",2015,2015-07-20 13:00:00,24.855,24.3616666666667,23.685,19.8691666666667,15.0641666666667,11.2641666666667,8.49166666666667,6.6475,NA
"Tuesday",2015,2015-07-20 14:00:00,25.0458333333333,24.715,23.7891666666667,19.89,15.1108333333333,11.2441666666667,8.52416666666667,6.71083333333333,NA
"Tuesday",2015,2015-07-20 15:00:00,25.22,24.6525,23.7516666666667,19.8116666666667,15.1266666666667,11.2333333333333,8.54,6.69833333333333,NA
"Tuesday",2015,2015-07-20 16:00:00,25.0966666666667,24.815,23.7125,19.9275,15.0608333333333,11.175,8.51583333333333,6.70166666666667,NA
"Tuesday",2015,2015-07-20 17:00:00,24.985,24.8716666666667,23.74,19.8433333333333,15.1325,11.3625,8.4075,6.6775,NA
"Tuesday",2015,2015-07-20 18:00:00,24.8725,24.895,23.6991666666667,19.885,15.1658333333333,11.1066666666667,8.59333333333333,6.7325,NA
"Tuesday",2015,2015-07-20 19:00:00,24.7508333333333,24.7508333333333,23.7116666666667,19.8841666666667,15.0641666666667,11.2941666666667,8.5025,6.67,NA
"Tuesday",2015,2015-07-20 20:00:00,24.53,24.5425,23.7408333333333,19.86,15.1125,11.2316666666667,8.55583333333333,6.73,NA
"Tuesday",2015,2015-07-20 21:00:00,24.3783333333333,24.4,23.7308333333333,19.8483333333333,15.1166666666667,11.2933333333333,8.48,6.675,NA
"Tuesday",2015,2015-07-20 22:00:00,24.2133333333333,24.235,23.7058333333333,19.8583333333333,15.0966666666667,11.2066666666667,8.5225,6.7425,NA
