"lake","year","doyCat","mean_temp","mean_chl","mean_pH","mean_doSat","mean_do","date","X.lake_year.","lake_year","normTemp","normChl"
"L",2019,149,15.2498648948197,1.3061393341819,6.38574437270242,102.764968010095,9.6776899871492,2019-05-29,"lake_year","L_2019",119.427985447558,49.8489273428351
"L",2019,150,17.1961120767741,1.30500313811321,6.36254602508802,103.861465396667,9.42104367182035,2019-05-30,"lake_year","L_2019",134.66985032485,49.805564315788
"L",2019,151,18.5021378244664,1.29101883158203,6.34703136713144,103.243047417233,9.11875930277717,2019-05-31,"lake_year","L_2019",144.897876937893,49.2718519759408
"L",2019,152,18.6561060664704,1.39108218269176,6.35334767529435,101.747647622566,8.92465093325158,2019-06-01,"lake_year","L_2019",146.103665782074,53.0907789377215
"L",2019,153,18.1562849727141,1.30253586104838,6.37026747761001,101.485275450284,8.98505541154879,2019-06-02,"lake_year","L_2019",142.189360526046,49.7114004605846
"L",2019,154,17.3449490426078,1.49331847705733,6.39783389160349,100.701958691416,9.04247896253579,2019-06-03,"lake_year","L_2019",135.835454027718,56.9926364779219
"L",2019,155,17.483742937797,1.53360425088523,6.40292779281517,101.374300367281,9.0972926584059,2019-06-04,"lake_year","L_2019",136.922406299701,58.5301467265928
"L",2019,156,19.1916597538864,1.82749217807637,6.40542989461136,102.857386193992,8.96245484080321,2019-06-05,"lake_year","L_2019",150.29780772551,69.7464063905463
"L",2019,157,19.4748889541794,1.63006385484742,6.40374447872691,102.350868382827,8.81350058448842,2019-06-06,"lake_year","L_2019",152.515892478668,62.2115363483529
"L",2019,158,21.1446964002804,1.524442775588,6.39873061097353,103.452637805754,8.65095141188875,2019-06-07,"lake_year","L_2019",165.592843700768,58.1804981826028
"L",2019,159,22.6474569856162,1.43239733273599,6.37901042824376,103.031076101699,8.3793678583389,2019-06-08,"lake_year","L_2019",177.361582017762,54.6675754239885
"L",2019,160,22.8797304548446,1.53224173897395,6.37031810283557,100.823224860404,8.15374069235385,2019-06-09,"lake_year","L_2019",179.180611412068,58.4781463346808
"L",2019,161,21.4295483153733,1.53524223489964,6.37374820881915,99.015884104049,8.19018628302075,2019-06-10,"lake_year","L_2019",167.823636603201,58.5926605365564
"L",2019,162,21.0186675033011,1.89280991651152,6.50458453160545,94.7550490711689,7.92080124038447,2019-06-11,"lake_year","L_2019",164.605859397745,72.2392638615997
"L",2019,163,20.4567013888889,2.29057896877668,6.43934027777778,91.8267361111111,7.78495515366115,2019-06-12,"lake_year","L_2019",160.204870838375,87.4201561804225
"L",2019,164,19.8138191833088,2.22948515401512,6.4538260155274,93.752482398616,8.04756948732992,2019-06-13,"lake_year","L_2019",155.170194975863,85.08850514332
"L",2019,165,19.0263888888889,2.56120606250447,6.43899305555556,91.6416666666667,7.99364583333333,2019-06-14,"lake_year","L_2019",149.003503376196,97.7486640043516
"L",2019,166,19.1325,2.09708640688555,6.444375,93.26875,8.11618992736668,2019-06-15,"lake_year","L_2019",149.834503278228,80.0354948302372
"L",2019,167,19.5675347222222,2.00705643274786,6.45541666666667,94.2663194444444,8.13166666666667,2019-06-16,"lake_year","L_2019",153.241439722129,76.5994926197394
"L",2019,168,20.1539583333333,1.89106252596254,6.44666666666667,95.1979166666667,8.1165625,2019-06-17,"lake_year","L_2019",157.833965031496,72.1725745412217
"L",2019,169,20.6898784977237,2.37897865918554,6.41614538495504,95.0511066564291,8.01924841538376,2019-06-18,"lake_year","L_2019",162.03097700736,90.7939384630612
"L",2019,170,20.5892013888889,1.94132404536902,6.42138888888889,94.5131944444445,7.989375,2019-06-19,"lake_year","L_2019",161.242533019708,74.0908100337646
"L",2019,171,20.7458404283212,2.06648501480899,6.42033116080579,94.0661084387859,7.9266579066743,2019-06-20,"lake_year","L_2019",162.46923798076,78.8675898982802
"L",2019,172,20.9727430555556,1.90964538909051,6.42663194444444,94.5864583333333,7.93472222222222,2019-06-21,"lake_year","L_2019",164.246206094921,72.8817912148534
"L",2019,173,21.5131337175796,2.02132135598711,6.43849032072762,95.5570197675038,7.93178007654585,2019-06-22,"lake_year","L_2019",168.478228382681,77.1439147219571
"L",2019,174,21.4800694444444,2.79369725213028,6.47565513786483,93.4118055555556,7.75989583333333,2019-06-23,"lake_year","L_2019",168.219288414487,106.621711554646
"L",2019,175,21.0157291666667,3.11593158195123,6.46361111111111,91.8628472222222,7.70038194444444,2019-06-24,"lake_year","L_2019",164.582848070941,118.919814271745
"L",2019,176,21.3109722222222,3.06920649811155,6.39326388888889,93.0729166666667,7.755625,2019-06-25,"lake_year","L_2019",166.895018282649,117.136547166577
"L",2019,177,22.1181597222222,3.01139981829522,6.39003472222222,95.2631944444444,7.81475694444444,2019-06-26,"lake_year","L_2019",173.216436712801,114.93034993579
"L",2019,178,22.6513947616967,2.95378186007693,6.38082274269428,94.9030688291555,7.7129158214208,2019-06-27,"lake_year","L_2019",177.392420367327,112.73135528208
"L",2019,179,23.1733953069017,3.17761404301107,6.42874803526443,99.6055334836091,8.01788752256772,2019-06-28,"lake_year","L_2019",181.480422060872,121.273931048746
"L",2019,180,24.0022222222222,2.7805002717758,6.4340625,102.144444444444,8.09465277777778,2019-06-29,"lake_year","L_2019",187.971307682755,106.118047590459
"L",2019,181,24.2243402777778,3.57758078220873,6.42451388888889,100.536458333333,7.93555555555556,2019-06-30,"lake_year","L_2019",189.710805841558,136.538698290675
"L",2019,182,23.6544791666667,3.68057366026684,6.40579861111111,97.9052083333333,7.81166666666667,2019-07-01,"lake_year","L_2019",185.247988304858,140.469430916811
"L",2019,183,23.8421331463205,2.90281255917677,6.39915779563091,98.8126321057791,7.85492168207704,2019-07-02,"lake_year","L_2019",186.717584062318,110.786107243992
"L",2019,184,24.8290625,2.33799867088135,6.41319444444444,100.458680555556,7.83958333333333,2019-07-03,"lake_year","L_2019",194.446635126177,89.2299334553066
"L",2019,185,25.6698368341758,2.76485512158912,6.41209816051433,100.489926572296,7.72221567875016,2019-07-04,"lake_year","L_2019",201.031085915687,105.520949000352
"L",2019,186,25.7016319444444,3.04614204242054,6.37333333333333,97.9631944444444,7.52319444444444,2019-07-05,"lake_year","L_2019",201.280086545703,116.256290102224
"L",2019,187,26.0192875690429,2.65007985664811,6.35803566944526,98.0535829552726,7.48543818143443,2019-07-06,"lake_year","L_2019",203.767778835014,101.14054049946
"L",2019,188,25.2361458333333,2.62264645968225,6.35125,96.6534722222222,7.48635416666667,2019-07-07,"lake_year","L_2019",197.63467270845,100.093542391119
"L",2019,189,24.8957638888889,2.54018828844367,6.34204861111111,96.5809027777778,7.52805555555556,2019-07-08,"lake_year","L_2019",194.969001229516,96.9465187319093
"L",2019,190,25.7048611111111,2.44211420608416,6.37736111111111,98.9881944444444,7.60041666666667,2019-07-09,"lake_year","L_2019",201.305375482512,93.2035123942152
"L",2019,191,26.1508680555556,2.53794755954561,6.37326388888889,97.8340277777778,7.45052083333333,2019-07-10,"lake_year","L_2019",204.798239926756,96.8610011082444
"L",2019,192,25.4624714141805,2.45096128789702,6.33445483857037,95.1144080304074,7.33645680729481,2019-07-11,"lake_year","L_2019",199.407121734212,93.541162082073
"L",2019,193,25.1311458333333,2.61529094590171,6.33378472222222,93.8611111111111,7.28392361111111,2019-07-12,"lake_year","L_2019",196.812374376072,99.8128185338554
"L",2019,194,25.6048611111111,2.39427590394495,6.36447916666667,96.8378472222222,7.44881944444444,2019-07-13,"lake_year","L_2019",200.522234213581,91.3777592106655
"L",2019,195,25.3940625,2.33013266697891,6.31864583333333,95.8510416666667,7.40239583333333,2019-07-14,"lake_year","L_2019",198.871383295637,88.9297266957752
"L",2019,196,26.3531944444444,2.30833004830785,6.34618055555556,98.3854166666667,7.46618055555556,2019-07-15,"lake_year","L_2019",206.382741376082,88.0976277568837
"L",2019,197,26.5054371913622,2.10418173584519,6.30203434015139,94.0383249076267,7.11633599441909,2019-07-16,"lake_year","L_2019",207.575017156149,80.306288709976
"L",2019,198,26.4946875,2.06298531586425,6.29215277777778,92.7322916666667,7.01888888888889,2019-07-17,"lake_year","L_2019",207.490831886809,78.7340235674511
"L",2019,199,25.9425694444444,2.15717284404076,6.27131944444444,89.6097222222222,6.8515625,2019-07-18,"lake_year","L_2019",203.166967540534,82.3286992087087
"L",2019,200,26.0929405413202,1.99789262079488,6.21635268983417,87.9469558721126,6.70536388248359,2019-07-19,"lake_year","L_2019",204.344585656712,76.2497548970686
"L",2019,201,25.6859375,2.24864475634658,6.19993055555556,85.3934027777778,6.56052083333333,2019-07-20,"lake_year","L_2019",201.157176874329,85.8197331214873
"L",2019,202,25.0270138888889,2.34791460645819,6.18447916666667,84.1020833333333,6.53927083333333,2019-07-21,"lake_year","L_2019",195.996874144988,89.6083760449831
"L",2019,203,24.6976041666667,2.55195045997938,6.19788194444444,85.2604166666667,6.66927083333333,2019-07-22,"lake_year","L_2019",193.417130666395,97.3954230860874
"L",2019,204,24.6186612375996,2.82055909845288,6.20529207068296,88.3416397733961,6.9191586166405,2019-07-23,"lake_year","L_2019",192.798896009967,107.646896380328
"L",2019,205,24.6735416666667,2.8754444789939,6.22159722222222,90.9350694444445,7.11621527777778,2019-07-24,"lake_year","L_2019",193.228687298558,109.741601956657
"L",2019,206,25.3080208333333,3.33674220357802,6.24072916666667,93.5920138888889,7.23795138888889,2019-07-25,"lake_year","L_2019",198.197555495494,127.347071874315
"L",2019,207,24.9175725297405,4.04253293684377,6.2380772525023,92.3999611695692,7.19942597072436,2019-07-26,"lake_year","L_2019",195.139793696218,154.283639866004
"L",2019,208,25.0503819444444,3.68699968185472,6.25649305555556,93.0288194444445,7.22947916666667,2019-07-27,"lake_year","L_2019",196.17987903179,140.714680619392
"L",2019,209,25.0357638888889,4.03993868780186,6.24635416666667,92.7944444444445,7.21465277777778,2019-07-28,"lake_year","L_2019",196.065399006019,154.184630113664
"L",2019,210,24.6798958333333,4.46517538319635,6.23829861111111,91.5704861111111,7.16614583333333,2019-07-29,"lake_year","L_2019",193.278449400021,170.413827548794
"L",2019,211,24.1726041666667,3.9524036745781,6.21628472222222,90.8302083333333,7.17486111111111,2019-07-30,"lake_year","L_2019",189.305639004507,150.843848315006
"L",2019,212,23.8853472222222,4.08826275355238,6.22576388888889,92.7663194444444,7.36704861111111,2019-07-31,"lake_year","L_2019",187.056011324692,156.028922509939
"L",2019,213,24.0927984454609,4.27529947339124,6.26025919276569,94.5089411148204,7.47712545152049,2019-08-01,"lake_year","L_2019",188.680647466776,163.167196056788
"L",2019,214,24.6437847222222,4.35994228692776,6.28708333333333,95.0649305555556,7.44458333333333,2019-08-02,"lake_year","L_2019",192.99564838624,166.397596789431
"L",2019,215,25.2817708333333,4.30443977929234,6.27260416666667,95.9864583333333,7.42833333333333,2019-08-03,"lake_year","L_2019",197.9919809124,164.279338501011
"L",2019,216,25.6368055555556,4.39047336121527,6.26541666666667,96.4940972222222,7.41819444444444,2019-08-04,"lake_year","L_2019",200.772404341157,167.562818036527
"L",2019,217,25.7602824616374,4.69673835351555,6.23124927935174,94.9936719826721,7.28883733711668,2019-08-05,"lake_year","L_2019",201.739402950283,179.251449524219
"L",2019,218,25.1506944444444,4.66561648825208,6.23017361111111,95.0541666666667,7.37329861111111,2019-08-06,"lake_year","L_2019",196.965467617186,178.063680685403
"L",2019,219,25.0107653988812,5.3116691120075,6.33176738408498,97.9565399758554,7.56924993419096,2019-08-07,"lake_year","L_2019",195.869625514159,202.720338255098
"L",2019,220,24.4367013888889,5.41730160719222,6.39482638888889,97.9857638888889,7.60381944444444,2019-08-08,"lake_year","L_2019",191.373893341829,206.751812110683
"L",2019,221,23.8792361111111,5.50129698086553,6.41496527777778,98.0951388888889,7.69114583333333,2019-08-09,"lake_year","L_2019",187.00815269159,209.957503241635
"L",2019,222,23.8088888888889,5.41476618032684,6.51885416666667,101.029513888889,7.93118055555556,2019-08-10,"lake_year","L_2019",186.457234562822,206.655047312098
"L",2019,223,24.2202777777778,5.56525507541414,6.54659722222222,103.123958333333,8.03427083333333,2019-08-11,"lake_year","L_2019",189.678990727508,212.398469779204
"L",2019,224,24.3790972222222,6.13164537887389,6.61027777777778,104.947569444444,8.15243055555556,2019-08-12,"lake_year","L_2019",190.922771340039,234.014807597049
"L",2019,225,23.5289930555556,6.52777777777778,6.57420138888889,102.703472222222,8.10840277777778,2019-08-13,"lake_year","L_2019",184.26525478197,249.133236890407
"L",2019,226,22.9346180555556,6.22523403370374,6.57041666666667,103.798958333333,8.2853125,2019-08-14,"lake_year","L_2019",179.610458864762,237.586627182169
"L",2019,227,22.7416319444444,6.47063105548475,6.61979166666667,105.792361111111,8.47586805555556,2019-08-15,"lake_year","L_2019",178.099104985345,246.952226998954
"L",2019,228,22.3039583333333,6.98229166666667,6.6309375,105.384027777778,8.51670138888889,2019-08-16,"lake_year","L_2019",174.671502313513,266.479801097298
"L",2019,229,22.3880208333333,5.81528915328337,6.61125,105.580902777778,8.51600694444444,2019-08-17,"lake_year","L_2019",175.329830442708,221.941043266391
"L",2019,230,22.498125,6.36215277777778,6.64378472222222,106.392361111111,8.56604166666667,2019-08-18,"lake_year","L_2019",176.192101610688,242.812143592709
"L",2019,231,22.0215972222222,5.80838752214653,6.594375,104.25,8.46885416666667,2019-08-19,"lake_year","L_2019",172.46021592499,221.677641881803
"L",2019,232,22.0690625,5.51776730399215,6.6190625,105.520833333333,8.5653125,2019-08-20,"lake_year","L_2019",172.83193610368,210.586094632588
"L",2019,233,22.3288888888889,5.52968005273286,6.64798611111111,107.070833333333,8.64840277777778,2019-08-21,"lake_year","L_2019",174.866743782643,211.04074577959
"L",2019,234,21.6394791666667,5.78888888888889,6.59503472222222,103.786805555556,8.49618055555556,2019-08-22,"lake_year","L_2019",169.467691735898,220.93347475728
"L",2019,235,21.18125,5.04218728356966,6.52222222222222,101.707986111111,8.39993055555555,2019-08-23,"lake_year","L_2019",165.879110025452,192.435539585876
"L",2019,236,21.1203819444444,4.58006892964177,6.51979166666667,101.777777777778,8.41611111111111,2019-08-24,"lake_year","L_2019",165.4024271628,174.798750274137
"L",2019,237,21.1313194444444,4.74904089226821,6.49753472222222,101.885069444444,8.4228125,2019-08-25,"lake_year","L_2019",165.48808323909,181.247580707084
"L",2019,238,20.7571527777778,5.05362443624749,6.45125,99.3732638888889,8.27694444444444,2019-08-26,"lake_year","L_2019",162.55782965784,192.872039565569
"L",2019,239,20.4845386773903,4.39007592646003,6.40691818973992,97.3126411262046,8.14897247254436,2019-08-27,"lake_year","L_2019",160.422876132781,167.547649902685
"L",2019,240,19.5711805555556,4.46845971638037,6.34725694444444,93.5048611111111,7.97517361111111,2019-08-28,"lake_year","L_2019",153.26999174756,170.539174425636
"L",2019,241,18.8059223408764,4.16525858660084,6.32427109240977,92.0954412564005,7.97641989364294,2019-08-29,"lake_year","L_2019",147.276938854522,158.967475531725
"L",2019,242,18.7145486111111,3.05008829417523,6.32274305555556,92.471875,8.02319444444444,2019-08-30,"lake_year","L_2019",146.561353467769,116.406899161953
"L",2019,243,18.5142708333333,2.91498856797015,6.36340277777778,93.0013888888889,8.10270833333333,2019-08-31,"lake_year","L_2019",144.992895537493,111.25080573502
"L",2019,244,18.4055902777778,3.41797249165024,6.34992971629796,92.622292091097,8.08756182318116,2019-09-01,"lake_year","L_2019",144.141773255634,130.447233259996
"L",2019,245,18.7022916666667,3.57679287049065,6.38166665719421,95.0972222222222,8.25357638888889,2019-09-02,"lake_year","L_2019",146.465364277514,136.508627567775
"L",2019,246,18.2218055555556,4.53695643908783,6.37600694444444,94.3048611111111,8.26652777777778,2019-09-03,"lake_year","L_2019",142.702479249922,173.153358122664
"L",2019,247,18.1905555555556,3.33267276602422,6.355625,93.01875,8.15767361111111,2019-09-04,"lake_year","L_2019",142.457747603381,127.191761417278
"L",2019,248,17.8537847222222,4.37341449849746,6.36850694444444,93.1309027777778,8.22586805555556,2019-09-05,"lake_year","L_2019",139.820356225824,166.911764978161
"R",2018,138,17.1040998890976,1.36415245457371,6.39850564114534,106.075331749549,9.58387961230006,2018-05-18,"lake_year","R_2018",133.949264910709,52.0630033970976
"R",2018,139,16.9793332519107,1.55381045450337,6.42850433784625,105.379525591543,9.58354919379486,2018-05-19,"lake_year","R_2018",132.972165885041,59.301318338744
"R",2018,140,15.7995039776863,1.37382908598632,6.45850303454715,106.817351592259,9.90825595407931,2018-05-20,"lake_year","R_2018",123.73243593566,52.4323129214239
"R",2018,141,16.7197664670467,1.32488652291777,6.48850173124805,106.414847089888,9.6981090522568,2018-05-21,"lake_year","R_2018",130.939391272333,50.5644155183459
"R",2018,142,17.7338617990839,1.08804030027689,6.51850042794895,106.291170595613,9.48300693209681,2018-05-22,"lake_year","R_2018",138.88119032382,41.525157734072
"R",2018,143,19.0186435580639,0.989143882414275,6.54849912464986,107.184830249554,9.3193381174544,2018-05-23,"lake_year","R_2018",148.94284649409,37.7507668865687
"R",2018,144,20.1512537833234,1.1112146682792,6.57849782135076,106.236801988666,9.01870133097568,2018-05-24,"lake_year","R_2018",157.81278458423,42.4096096118549
"R",2018,145,20.5224699982132,1.02626137789313,6.60849651805166,101.600624578004,8.57125745216871,2018-05-25,"lake_year","R_2018",160.719931959995,39.1673595018063
"R",2018,146,21.8174754972563,0.871461728251306,6.63849521475256,102.056831285189,8.39667978762102,2018-05-26,"lake_year","R_2018",170.861654457928,33.2594166922248
"R",2018,147,23.0322041505563,0.749513247258414,6.66849391145347,102.864061114171,8.26629209983089,2018-05-27,"lake_year","R_2018",180.37469584745,28.605241743584
"R",2018,148,23.9165172958696,0.731056141464514,6.69849260815437,102.004143753945,8.06123339446439,2018-05-28,"lake_year","R_2018",187.300117034981,27.9008246101275
"R",2018,149,24.6736540414595,0.713049308987709,6.72849130485527,101.745950494283,7.92980876138289,2018-05-29,"lake_year","R_2018",193.229567351936,27.213592199067
"R",2018,150,24.7124701575603,0.908300219284028,6.75849000155617,100.545391411427,7.83452206458461,2018-05-30,"lake_year","R_2018",193.533552376118,34.6653610772165
"R",2018,151,23.8496642140941,0.983998840036727,6.78848869825708,99.4864181800279,7.89164305445045,2018-05-31,"lake_year","R_2018",186.776562962045,37.5544058728987
"R",2018,152,22.3542664909455,0.854200040048446,6.81848739495798,101.340289599721,8.21926751978148,2018-06-01,"lake_year","R_2018",175.065486257413,32.6006227806411
"R",2018,153,20.7672932461295,0.957449546817545,6.84436255872195,102.596260129235,8.55588905297128,2018-06-02,"lake_year","R_2018",162.637243850365,36.5411496650413
"R",2018,154,20.0914930555556,1.19380084203,6.84361111111111,101.173263888889,8.55208333333333,2018-06-03,"lake_year","R_2018",157.344773662466,45.5615184986697
"R",2018,155,19.1416666666667,1.18323327148703,6.87234250682669,102.761111111111,8.85302083333333,2018-06-04,"lake_year","R_2018",149.90629122788,45.1582062008154
"R",2018,156,19.2096309771469,1.01711182004917,6.92079483512047,103.383009505932,8.89354843601627,2018-06-05,"lake_year","R_2018",150.438547791395,38.8181657885121
"R",2018,157,18.8337059504934,1.22316894836865,6.96111213082559,102.962503623642,8.92597206108003,2018-06-06,"lake_year","R_2018",147.494523767432,46.6823549674596
"R",2018,158,19.0247376972052,1.04129697098833,6.97423439445627,104.122486621132,8.99110743626904,2018-06-07,"lake_year","R_2018",148.990572212691,39.7411942896764
"R",2018,159,19.7591937205498,1.15350720976276,6.96560077756669,104.683230125565,8.90725539167561,2018-06-08,"lake_year","R_2018",154.742400433653,44.0237083319415
"R",2018,160,19.8049260697116,1.20979575951656,6.94322166756173,104.172908536015,8.85527394496584,2018-06-09,"lake_year","R_2018",155.10054933319,46.1719659898186
"R",2018,161,20.5253913991099,1.05588988330207,6.94248662362532,104.886010440493,8.78981917990383,2018-06-10,"lake_year","R_2018",160.742810656048,40.2981341249687
"R",2018,162,21.0422967318043,1.09329680016703,6.91378023008382,104.317901107438,8.65293578830509,2018-06-11,"lake_year","R_2018",164.790909637683,41.7257725339205
"R",2018,163,21.3831719354044,1.15092721213664,6.92294011911761,104.095334894241,8.57659585297719,2018-06-12,"lake_year","R_2018",167.460444032628,43.9252424861903
"R",2018,164,22.0765277777778,1.05950929946096,6.89932491878283,104.281597222222,8.47708333333333,2018-06-13,"lake_year","R_2018",172.890399774799,40.4362694742429
"R",2018,165,22.4197916666667,1.01731527378351,6.85723932013705,103.782638888889,8.380625,2018-06-14,"lake_year","R_2018",175.578640950025,38.8259306189213
"R",2018,166,21.4655902777778,1.45844357661688,6.78729166666667,100.803819444444,8.29194444444444,2018-06-15,"lake_year","R_2018",168.105896084923,55.6616327077663
"R",2018,167,20.5183196043551,1.58312849812729,6.7598284703969,99.9257695245648,8.37464171445157,2018-06-16,"lake_year","R_2018",160.687428512869,60.4202441594401
"R",2018,168,21.4820885844259,1.5192800643226,6.8306830374719,102.618172221478,8.4365959845416,2018-06-17,"lake_year","R_2018",168.235101132959,57.9834628342093
"R",2018,169,23.0573476262192,1.48901132297404,6.83871949562766,104.793759626197,8.35808761760239,2018-06-18,"lake_year","R_2018",180.57160478181,56.8282535477601
"R",2018,170,23.2183300002994,1.31380460440066,6.96971046232851,107.10864957242,8.51735170302139,2018-06-19,"lake_year","R_2018",181.832324188937,50.1414730829398
"R",2018,171,23.4805855133898,1.48988227570059,6.98502172457102,108.225000547381,8.55946077584891,2018-06-20,"lake_year","R_2018",183.886155341995,56.8614935383558
"R",2018,172,23.6651983590232,1.41875850882734,6.90749534513852,106.701583864681,8.41297111733086,2018-06-21,"lake_year","R_2018",185.331934723898,54.1470484600793
"R",2018,173,23.8953195605567,1.34328488835377,6.85011097120429,105.006671161926,8.24412471857449,2018-06-22,"lake_year","R_2018",187.134108821667,51.266590820662
"R",2018,174,24.3130959232829,1.40911198620735,6.8352812719496,104.717875931401,8.15660172753732,2018-06-23,"lake_year","R_2018",190.405887930014,53.7788880405816
"R",2018,175,24.2053953175291,1.27276056851842,6.82722782832831,103.385156678198,8.06987325137221,2018-06-24,"lake_year","R_2018",189.562440039468,48.5750236935016
"R",2018,176,23.826046608574,1.28410552649001,6.8158060661115,102.754438255297,8.07784672066022,2018-06-25,"lake_year","R_2018",186.591603746483,49.0080050537847
"R",2018,177,23.9014731844211,1.30166585555496,6.80217594566432,101.272797063627,7.94972009854318,2018-06-26,"lake_year","R_2018",187.182300389684,49.6781966212281
"R",2018,178,23.965006777008,1.18800839712232,6.82624056948686,101.253305244365,7.93899454369688,2018-06-27,"lake_year","R_2018",187.679858172866,45.3404493081295
"R",2018,179,24.3389426277021,1.05172643675376,6.83762154254378,101.374447788197,7.8936066392603,2018-06-28,"lake_year","R_2018",190.60830413898,40.1392358060443
"R",2018,180,25.2859027777778,1.15826049817544,6.7960781787335,101.48125,7.76288194444444,2018-06-29,"lake_year","R_2018",198.024339874554,44.2051180196542
"R",2018,181,26.5259375,0.975347222222222,6.80278900309317,101.745833333333,7.60847222222222,2018-06-30,"lake_year","R_2018",207.73556353335,37.2242160864443
"R",2018,182,26.0051736111111,1.22189054393766,6.80463797696675,99.9472222222222,7.54559027777778,2018-07-01,"lake_year","R_2018",203.657246605771,46.6335645452379
"R",2018,183,25.3047916666667,2.04851498309615,6.81660317811845,98.6263888888889,7.55836805555556,2018-07-02,"lake_year","R_2018",198.172266558685,78.1817619917476
"R",2018,184,25.8682643127146,2.28283665636558,6.86403767632084,99.4871296062301,7.56674565202144,2018-07-03,"lake_year","R_2018",202.585053389024,87.1246701179894
"R",2018,185,25.8459688293799,1.45827136943394,6.89873723166981,99.9671445596523,7.60271678049641,2018-07-04,"lake_year","R_2018",202.410448257922,55.6550604048537
"R",2018,186,25.9920486111111,1.30499273786144,6.89449385629814,99.7868055555556,7.56743055555556,2018-07-05,"lake_year","R_2018",203.554459314224,49.8051673892265
"R",2018,187,25.6956597222222,1.12163965342695,6.91126414134405,100.221134097632,7.6430307071896,2018-07-06,"lake_year","R_2018",201.233315608809,42.8074801250385
"R",2018,188,25.7712922566161,1.1146241805315,6.88416213368952,99.9608359035594,7.61174815644602,2018-07-07,"lake_year","R_2018",201.825625198386,42.539733959305
"R",2018,189,25.6098263888889,1.04074182800295,6.86469277704784,98.9857638888889,7.56034722222222,2018-07-08,"lake_year","R_2018",200.561119352976,39.7200072067834
"R",2018,190,26.2796675439089,0.93824775500205,6.86993366459175,99.1330746224703,7.47934320401109,2018-07-09,"lake_year","R_2018",205.806921874222,35.8083115213509
"R",2018,191,26.2565984076036,0.783712502518678,6.89300993547446,99.4545314899447,7.50646746483682,2018-07-10,"lake_year","R_2018",205.62625794743,29.9104594535427
"R",2018,192,25.7596745530489,0.842533436597534,6.83621994088944,96.8772362034759,7.3790465033234,2018-07-11,"lake_year","R_2018",201.734642167249,32.1553657911741
"R",2018,193,24.8057638888889,0.936735750496699,6.79178043288169,95.1576388888889,7.376875,2018-07-12,"lake_year","R_2018",194.264174087478,35.7506057308913
"R",2018,194,24.7353825683458,0.918037698362063,6.77924530532966,94.5990671093698,7.34283424949927,2018-07-13,"lake_year","R_2018",193.712988920686,35.0369928582679
"R",2018,195,25.1692708333333,0.813762186508982,6.78646871490447,95.2107638888889,7.3309375,2018-07-14,"lake_year","R_2018",197.110946984852,31.0573083958465
"R",2018,196,26.1070833333333,0.890761426766186,6.73710311191686,95.4515917587703,7.2390531751337,2018-07-15,"lake_year","R_2018",204.455343697546,33.9959914540663
"R",2018,197,26.2769791666667,0.903868962536594,6.77344788157114,97.6888888888889,7.37006944444444,2018-07-16,"lake_year","R_2018",205.785868082574,34.4962417575088
"R",2018,198,25.5662152777778,0.939236111111111,6.78487149268225,96.5572916666667,7.38055555555556,2018-07-17,"lake_year","R_2018",200.219582744026,35.8460322227953
"R",2018,199,25.2340562107101,0.943328195014382,6.83542991786321,96.8533146826209,7.44861342628796,2018-07-18,"lake_year","R_2018",197.618308011323,36.0022069798343
"R",2018,200,25.2855623599276,0.973109803635483,6.79537855819849,96.734174437147,7.43278597880817,2018-07-19,"lake_year","R_2018",198.021673921882,37.1388248011143
"R",2018,201,24.4029166666667,1.22301557985338,6.77966315934891,94.8291666666667,7.40690972222222,2018-07-20,"lake_year","R_2018",191.109311239514,46.6765016440244
"R",2018,202,23.0542850694468,1.33951734939964,6.74192531147387,92.7036182734109,7.42835610779384,2018-07-21,"lake_year","R_2018",180.547620635841,51.1228023513381
"R",2018,203,22.8983400455107,1.21185979810359,6.80598397348067,94.9386619088127,7.62793299072753,2018-07-22,"lake_year","R_2018",179.326350796553,46.2507402115766
"R",2018,204,23.2230555555556,1.16258338415306,6.96129510379336,98.04375,7.8296875,2018-07-23,"lake_year","R_2018",181.869331962334,44.3701013590042
"R",2018,205,24.178125,1.19327017070066,6.96834371490447,101.077083333333,7.9278125,2018-07-24,"lake_year","R_2018",189.348874928729,45.5412653787713
"R",2018,206,24.1225857605074,1.32016816096129,6.98527065182126,100.446054173332,7.8874199495742,2018-07-25,"lake_year","R_2018",188.913924223812,50.3843388020337
"R",2018,207,23.159375,1.49686615787641,6.88872565934891,97.4791666666667,7.79482638888889,2018-07-26,"lake_year","R_2018",181.370623251494,57.1280340413807
"R",2018,208,22.5366666666667,1.41428874601223,6.90740621490447,96.5072916666667,7.80947916666667,2018-07-27,"lake_year","R_2018",176.493937308088,53.9764595527713
"R",2018,209,22.3970138888889,1.44426278410065,6.94188538157114,97.0621527777778,7.87440972222222,2018-07-28,"lake_year","R_2018",175.400258772102,55.1204214622998
"R",2018,210,22.6652407268389,1.38082368595804,6.99515847903503,99.2439675362531,8.01021669254795,2018-07-29,"lake_year","R_2018",177.500853834437,52.6992624701111
"R",2018,211,23.0505043325843,1.26906103860513,7.01048489534171,100.605487358722,8.06028336926431,2018-07-30,"lake_year","R_2018",180.518012125201,48.4338307954516
"R",2018,212,23.7868692525439,1.18061722665915,7.04191072554746,102.163898404415,8.07208364743154,2018-07-31,"lake_year","R_2018",186.284789703336,45.0583646103068
